,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
25,SP6_RS09650,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,GerE,GCF_000739895.2-SP6_RS09650,SP6,-9.546403,-15.495635
26,SP6_RS10845,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,GerE,GCF_000739895.2-SP6_RS10845,SP6,-17.13355,30.523998
27,SP6_RS11265,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,Trans_reg_C,GCF_000739895.2-SP6_RS11265,SP6,-9.478792,-2.970363
28,SP6_RS11720,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,,GCF_000739895.2-SP6_RS11720,SP6,10.668554,-23.724861
29,SP6_RS12295,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,CheB_methylest,GCF_000739895.2-SP6_RS12295,SP6,3.2499294,30.646898
30,SP6_RS12285,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,,GCF_000739895.2-SP6_RS12285,SP6,8.466184,19.701445
31,SP6_RS12275,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,CheB_methylest,GCF_000739895.2-SP6_RS12275,SP6,1.8931625,30.870678
32,SP6_RS12145,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,Trans_reg_C,GCF_000739895.2-SP6_RS12145,SP6,-12.771974,-15.532571
33,SP6_RS12455,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,,GCF_000739895.2-SP6_RS12455,SP6,-26.729668,-16.17463
34,SP6_RS12420,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,Trans_reg_C,GCF_000739895.2-SP6_RS12420,SP6,-13.796859,-12.406905
35,SP6_RS12545,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,HTH_8,GCF_000739895.2-SP6_RS12545,SP6,-3.6632068,14.094146
36,SP6_RS12585,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,,GCF_000739895.2-SP6_RS12585,SP6,24.780952,-24.16407
37,SP6_RS14750,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,Trans_reg_C,GCF_000739895.2-SP6_RS14750,SP6,-15.086363,-15.111229
38,SP6_RS14440,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,LytTR,GCF_000739895.2-SP6_RS14440,SP6,-9.341197,16.873589
39,SP6_RS15125,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,,GCF_000739895.2-SP6_RS15125,SP6,-11.522352,10.678498
40,SP6_RS15720,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,Trans_reg_C,GCF_000739895.2-SP6_RS15720,SP6,3.3412595,-1.2666538
41,SP6_RS16270,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,,GCF_000739895.2-SP6_RS16270,SP6,15.440474,-2.8895288
42,SP6_RS16845,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,,GCF_000739895.2-SP6_RS16845,SP6,-14.878622,-28.146528
43,SP6_RS19025,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,GerE,GCF_000739895.2-SP6_RS19025,SP6,27.860968,10.221208
44,SP6_RS19020,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,,GCF_000739895.2-SP6_RS19020,SP6,27.181345,4.525163
45,SP6_RS18930,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,HTH_8,GCF_000739895.2-SP6_RS18930,SP6,-24.58701,7.9815736
46,SP6_RS19265,GCF_000739895.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,Trans_reg_C,GCF_000739895.2-SP6_RS19265,SP6,-15.195174,-7.993434
47,OCH7691_RS10900,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,GerE,GCF_900172325.1-OCH7691_RS10900,OCH7691,-17.096779,26.239136
48,OCH7691_RS09145,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,GGDEF,GCF_900172325.1-OCH7691_RS09145,OCH7691,0.097426906,-13.311573
49,OCH7691_RS09140,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,,GCF_900172325.1-OCH7691_RS09140,OCH7691,-6.000166,-25.950691
50,OCH7691_RS07425,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,Trans_reg_C,GCF_900172325.1-OCH7691_RS07425,OCH7691,-3.7759318,-8.711814
51,OCH7691_RS07335,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,AAA_31,GCF_900172325.1-OCH7691_RS07335,OCH7691,19.131578,1.0209281
52,OCH7691_RS06840,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,,GCF_900172325.1-OCH7691_RS06840,OCH7691,11.960497,-25.84384
53,OCH7691_RS07990,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,,GCF_900172325.1-OCH7691_RS07990,OCH7691,12.680872,13.535776
54,OCH7691_RS04105,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,,GCF_900172325.1-OCH7691_RS04105,OCH7691,10.916006,-28.81839
55,OCH7691_RS03860,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,Trans_reg_C,GCF_900172325.1-OCH7691_RS03860,OCH7691,-4.8267317,-0.4907921
56,OCH7691_RS02660,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,HTH_8,GCF_900172325.1-OCH7691_RS02660,OCH7691,25.1622,23.806404
57,OCH7691_RS02390,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,Trans_reg_C,GCF_900172325.1-OCH7691_RS02390,OCH7691,-12.255104,2.2183175
58,OCH7691_RS01995,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,,GCF_900172325.1-OCH7691_RS01995,OCH7691,15.773895,4.1456904
59,OCH7691_RS02840,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,Trans_reg_C,GCF_900172325.1-OCH7691_RS02840,OCH7691,12.923687,-7.374703
60,OCH7691_RS00490,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,GerE,GCF_900172325.1-OCH7691_RS00490,OCH7691,-11.764618,26.922474
61,OCH7691_RS19645,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,,GCF_900172325.1-OCH7691_RS19645,OCH7691,-9.02712,-7.13445
62,OCH7691_RS19445,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,,GCF_900172325.1-OCH7691_RS19445,OCH7691,19.834988,-20.83214
63,OCH7691_RS15925,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,Trans_reg_C,GCF_900172325.1-OCH7691_RS15925,OCH7691,-20.821026,-1.9212258
64,OCH7691_RS18575,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,Trans_reg_C,GCF_900172325.1-OCH7691_RS18575,OCH7691,5.301165,2.649942
65,OCH7691_RS18230,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,,GCF_900172325.1-OCH7691_RS18230,OCH7691,1.7576401,19.674747
66,OCH7691_RS18225,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,EAL,GCF_900172325.1-OCH7691_RS18225,OCH7691,-2.4337707,10.688688
67,OCH7691_RS15570,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,HTH_8,GCF_900172325.1-OCH7691_RS15570,OCH7691,30.419678,-2.210345
68,OCH7691_RS14800,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,GerE,GCF_900172325.1-OCH7691_RS14800,OCH7691,-19.907991,26.078623
69,OCH7691_RS13840,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,Trans_reg_C,GCF_900172325.1-OCH7691_RS13840,OCH7691,-20.475607,-9.831617
70,OCH7691_RS13735,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,Trans_reg_C,GCF_900172325.1-OCH7691_RS13735,OCH7691,-14.783766,-15.960586
71,OCH7691_RS13045,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,Trans_reg_C,GCF_900172325.1-OCH7691_RS13045,OCH7691,-13.8817005,-6.3012905
72,OCH7691_RS12720,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,Trans_reg_C,GCF_900172325.1-OCH7691_RS12720,OCH7691,-32.22744,1.7502985
73,OCH7691_RS11965,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,,GCF_900172325.1-OCH7691_RS11965,OCH7691,19.011524,-9.481814
74,OCH7691_RS11495,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,HTH_8,GCF_900172325.1-OCH7691_RS11495,OCH7691,20.033312,9.837548
75,OCH7691_RS11485,GCF_900172325.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,HTH_8,GCF_900172325.1-OCH7691_RS11485,OCH7691,24.198523,-1.115518
76,OTBS_RS05900,GCF_000063545.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia,Orientia tsutsugamushi,HTH_8,GCF_000063545.1-OTBS_RS05900,OTBS,16.951214,9.499496
77,OTBS_RS06390,GCF_000063545.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia,Orientia tsutsugamushi,Trans_reg_C,GCF_000063545.1-OTBS_RS06390,OTBS,-23.351555,-2.9019287
78,OTBS_RS01545,GCF_000063545.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia,Orientia tsutsugamushi,GGDEF,GCF_000063545.1-OTBS_RS01545,OTBS,1.53869,-11.722233
79,ERUM_RS04250,GCF_000026005.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,Trans_reg_C,GCF_000026005.1-ERUM_RS04250,ERUM,-23.21643,1.2106158
80,ERUM_RS01750,GCF_000026005.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,GGDEF,GCF_000026005.1-ERUM_RS01750,ERUM,-0.81219715,-14.13385
81,ERUM_RS03580,GCF_000026005.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,HTH_8,GCF_000026005.1-ERUM_RS03580,ERUM,18.280514,11.800605
82,BEN30_RS17535,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,GerE,GCF_001746755.1-BEN30_RS17535,BEN30,17.76199,-4.686892
83,BEN30_RS17515,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS17515,BEN30,2.2493606,9.593258
84,BEN30_RS17505,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS17505,BEN30,30.548067,-15.390702
85,BEN30_RS17250,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,GerE,GCF_001746755.1-BEN30_RS17250,BEN30,30.353777,10.999393
86,BEN30_RS16845,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,Trans_reg_C,GCF_001746755.1-BEN30_RS16845,BEN30,-13.067802,1.563696
87,BEN30_RS16165,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,HDOD,GCF_001746755.1-BEN30_RS16165,BEN30,30.54182,-15.383806
88,BEN30_RS15260,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,SpoIIE,GCF_001746755.1-BEN30_RS15260,BEN30,10.986822,1.7199801
89,BEN30_RS15030,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,HTH_8,GCF_001746755.1-BEN30_RS15030,BEN30,18.994383,10.867545
90,BEN30_RS15020,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,HTH_8,GCF_001746755.1-BEN30_RS15020,BEN30,23.534454,-2.0097315
91,BEN30_RS14995,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS14995,BEN30,9.125577,-0.20040275
92,BEN30_RS14595,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS14595,BEN30,-5.352267,1.5893302
93,BEN30_RS14375,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,EAL,GCF_001746755.1-BEN30_RS14375,BEN30,-7.2583866,4.076867
94,BEN30_RS14370,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS14370,BEN30,-15.870628,8.407214
95,BEN30_RS14155,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS14155,BEN30,-11.550292,-33.0627
96,BEN30_RS13640,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,Trans_reg_C,GCF_001746755.1-BEN30_RS13640,BEN30,-19.13024,-9.3503
97,BEN30_RS13255,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,HTH_8,GCF_001746755.1-BEN30_RS13255,BEN30,33.35064,2.1270993
98,BEN30_RS12160,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS12160,BEN30,9.890195,10.769866
99,BEN30_RS11895,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS11895,BEN30,13.166265,-18.841705
100,BEN30_RS11785,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,Hemerythrin,GCF_001746755.1-BEN30_RS11785,BEN30,-0.26500478,9.197622
101,BEN30_RS11515,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS11515,BEN30,-3.3395522,-26.097717
102,BEN30_RS10640,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS10640,BEN30,-11.546282,-33.06598
103,BEN30_RS10140,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,Trans_reg_C,GCF_001746755.1-BEN30_RS10140,BEN30,-3.8860667,-5.1294165
104,BEN30_RS09765,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS09765,BEN30,-4.396476,-26.163206
105,BEN30_RS09485,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,GerE,GCF_001746755.1-BEN30_RS09485,BEN30,-6.650824,20.656918
106,BEN30_RS08955,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS08955,BEN30,7.3764677,18.45648
107,BEN30_RS08950,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS08950,BEN30,4.258986,17.45171
108,BEN30_RS08940,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS08940,BEN30,16.89832,-15.436828
109,BEN30_RS08520,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,Trans_reg_C,GCF_001746755.1-BEN30_RS08520,BEN30,5.418981,1.5830028
110,BEN30_RS07655,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,,GCF_001746755.1-BEN30_RS07655,BEN30,-7.6723332,-12.747568
111,BEN30_RS07560,GCF_001746755.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,Magnetovibrio blakemorei,Trans_reg_C,GCF_001746755.1-BEN30_RS07560,BEN30,-5.7500114,-7.568888
