,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
25,JCM23214_RS00640,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,GerE,GCF_000616095.1-JCM23214_RS00640,JCM23214,38.745148,32.402054
26,JCM23214_RS03020,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,GGDEF,GCF_000616095.1-JCM23214_RS03020,JCM23214,15.685996,46.647068
27,JCM23214_RS03015,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,,GCF_000616095.1-JCM23214_RS03015,JCM23214,-22.073507,-32.871372
28,JCM23214_RS02810,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,Trans_reg_C,GCF_000616095.1-JCM23214_RS02810,JCM23214,17.051922,-10.844511
29,JCM23214_RS02640,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,HTH_8,GCF_000616095.1-JCM23214_RS02640,JCM23214,10.742736,50.371273
30,JCM23214_RS02360,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,Trans_reg_C,GCF_000616095.1-JCM23214_RS02360,JCM23214,6.384593,-19.61615
31,JCM23214_RS10870,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,HTH_8,GCF_000616095.1-JCM23214_RS10870,JCM23214,-14.094673,24.657293
32,JCM23214_RS10095,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,GGDEF,GCF_000616095.1-JCM23214_RS10095,JCM23214,33.21791,-16.698608
33,JCM23214_RS10075,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,,GCF_000616095.1-JCM23214_RS10075,JCM23214,31.044878,1.3422291
34,JCM23214_RS10045,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,CheB_methylest,GCF_000616095.1-JCM23214_RS10045,JCM23214,18.787167,33.467937
35,JCM23214_RS10030,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,SpoIIE,GCF_000616095.1-JCM23214_RS10030,JCM23214,-7.8466,-13.938334
36,JCM23214_RS22720,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,,GCF_000616095.1-JCM23214_RS22720,JCM23214,22.04703,-23.29723
37,JCM23214_RS13800,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,Trans_reg_C,GCF_000616095.1-JCM23214_RS13800,JCM23214,-13.598868,-15.289673
38,JCM23214_RS13295,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,,GCF_000616095.1-JCM23214_RS13295,JCM23214,-29.851587,-24.461329
39,JCM23214_RS15215,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,,GCF_000616095.1-JCM23214_RS15215,JCM23214,42.494884,-10.456379
40,JCM23214_RS14870,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,,GCF_000616095.1-JCM23214_RS14870,JCM23214,-15.076847,-19.427729
41,JCM23214_RS14730,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,HD,GCF_000616095.1-JCM23214_RS14730,JCM23214,43.135498,17.03852
42,JCM23214_RS15990,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,,GCF_000616095.1-JCM23214_RS15990,JCM23214,-32.149826,-20.29465
43,JCM23214_RS15985,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,GGDEF,GCF_000616095.1-JCM23214_RS15985,JCM23214,-4.3247485,-7.280296
44,JCM23214_RS16120,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,,GCF_000616095.1-JCM23214_RS16120,JCM23214,24.229603,-35.101482
45,JCM23214_RS17010,GCF_000616095.1,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,,GCF_000616095.1-JCM23214_RS17010,JCM23214,24.230558,-35.108025
46,BIY23_RS03700,GCF_001752665.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachia pipientis,GGDEF,GCF_001752665.1-BIY23_RS03700,BIY23,-4.0273438,-4.549854
47,BIY23_RS01185,GCF_001752665.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachia pipientis,Trans_reg_C,GCF_001752665.1-BIY23_RS01185,BIY23,-7.7274675,-29.35022
48,RC_RS04240,GCF_000007025.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia conorii,HTH_8,GCF_000007025.1-RC_RS04240,RC,-19.217102,26.606895
49,RC_RS03000,GCF_000007025.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia conorii,Trans_reg_C,GCF_000007025.1-RC_RS03000,RC,-7.0651884,4.790561
50,RC_RS00525,GCF_000007025.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia conorii,Trans_reg_C,GCF_000007025.1-RC_RS00525,RC,-5.9546466,-30.32291
51,RC_RS01640,GCF_000007025.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia conorii,GGDEF,GCF_000007025.1-RC_RS01640,RC,-2.4002945,-5.553678
52,OTBS_RS05900,GCF_000063545.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia,Orientia tsutsugamushi,HTH_8,GCF_000063545.1-OTBS_RS05900,OTBS,-19.67818,26.78911
53,OTBS_RS06390,GCF_000063545.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia,Orientia tsutsugamushi,Trans_reg_C,GCF_000063545.1-OTBS_RS06390,OTBS,-6.241075,-28.448172
54,OTBS_RS01545,GCF_000063545.1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia,Orientia tsutsugamushi,GGDEF,GCF_000063545.1-OTBS_RS01545,OTBS,-1.7973627,-5.2949567
55,K355_RS0120110,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,,GCF_000421265.1-K355_RS0120110,K355,1.0305262,20.479668
56,K355_RS0119855,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,HTH_8,GCF_000421265.1-K355_RS0119855,K355,-15.014072,36.34666
57,K355_RS0119845,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,Trans_reg_C,GCF_000421265.1-K355_RS0119845,K355,19.421164,-9.933925
58,K355_RS0119570,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,EAL,GCF_000421265.1-K355_RS0119570,K355,44.307045,16.823618
59,K355_RS0118330,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,Trans_reg_C,GCF_000421265.1-K355_RS0118330,K355,3.8016882,-20.573679
60,K355_RS0118235,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,GerE,GCF_000421265.1-K355_RS0118235,K355,36.20864,32.12282
61,K355_RS0117460,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,HTH_8,GCF_000421265.1-K355_RS0117460,K355,-11.878751,33.794052
62,K355_RS0116995,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,HTH_8,GCF_000421265.1-K355_RS0116995,K355,-34.709377,29.682945
63,K355_RS0116590,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,HTH_8,GCF_000421265.1-K355_RS0116590,K355,-25.624792,33.806854
64,K355_RS0115345,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,GerE,GCF_000421265.1-K355_RS0115345,K355,35.363243,34.86975
65,K355_RS0115100,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,GerE,GCF_000421265.1-K355_RS0115100,K355,33.139263,34.724915
66,K355_RS0114240,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,,GCF_000421265.1-K355_RS0114240,K355,19.141098,-6.444212
67,K355_RS0114235,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,EAL,GCF_000421265.1-K355_RS0114235,K355,18.194937,-28.26877
68,K355_RS0113800,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,,GCF_000421265.1-K355_RS0113800,K355,-6.640936,-3.2186632
69,K355_RS0112195,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,Trans_reg_C,GCF_000421265.1-K355_RS0112195,K355,-16.232687,2.7630727
70,K355_RS0111310,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,HTH_8,GCF_000421265.1-K355_RS0111310,K355,3.8144324,37.150417
71,K355_RS0111300,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,HTH_8,GCF_000421265.1-K355_RS0111300,K355,-17.241655,25.801195
72,K355_RS0111190,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,Trans_reg_C,GCF_000421265.1-K355_RS0111190,K355,-14.375692,-41.25681
73,K355_RS23735,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,EAL,GCF_000421265.1-K355_RS23735,K355,-14.546018,-16.450792
74,K355_RS0109430,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,,GCF_000421265.1-K355_RS0109430,K355,34.918423,-4.474182
75,K355_RS0109280,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,HTH_8,GCF_000421265.1-K355_RS0109280,K355,21.986229,-43.121887
76,K355_RS0109205,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,Trans_reg_C,GCF_000421265.1-K355_RS0109205,K355,-4.2345557,-30.682579
77,K355_RS0109190,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,CheB_methylest,GCF_000421265.1-K355_RS0109190,K355,22.803963,31.97493
78,K355_RS0109185,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,,GCF_000421265.1-K355_RS0109185,K355,39.645554,5.2332726
79,K355_RS0107540,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,HTH_8,GCF_000421265.1-K355_RS0107540,K355,-6.886498,26.53694
80,K355_RS0107220,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,ANTAR,GCF_000421265.1-K355_RS0107220,K355,56.643124,11.450244
81,K355_RS0107200,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,,GCF_000421265.1-K355_RS0107200,K355,-14.698695,-21.138962
82,K355_RS0107070,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,Trans_reg_C,GCF_000421265.1-K355_RS0107070,K355,-11.36268,-35.41766
83,K355_RS0108550,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,,GCF_000421265.1-K355_RS0108550,K355,-21.91318,-36.14339
84,K355_RS0105890,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,EAL,GCF_000421265.1-K355_RS0105890,K355,18.198774,-28.218859
85,K355_RS0105885,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,HDOD,GCF_000421265.1-K355_RS0105885,K355,12.201035,17.946182
86,K355_RS0105880,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,HD_5,GCF_000421265.1-K355_RS0105880,K355,13.685243,17.946348
87,K355_RS24990,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,,GCF_000421265.1-K355_RS24990,K355,3.171306,-4.43128
88,K355_RS0105245,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,,GCF_000421265.1-K355_RS0105245,K355,14.402605,0.41620424
89,K355_RS0104605,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,Trans_reg_C,GCF_000421265.1-K355_RS0104605,K355,-12.474345,-12.869693
90,K355_RS0104540,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,GerE,GCF_000421265.1-K355_RS0104540,K355,24.978523,16.208502
91,K355_RS0106300,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,Trans_reg_C,GCF_000421265.1-K355_RS0106300,K355,-12.397132,-40.7644
92,K355_RS0106095,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,Trans_reg_C,GCF_000421265.1-K355_RS0106095,K355,-10.002792,6.931698
93,K355_RS0104365,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,HDOD,GCF_000421265.1-K355_RS0104365,K355,12.670796,17.868864
94,K355_RS0104340,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,,GCF_000421265.1-K355_RS0104340,K355,-1.9848578,14.2704525
95,K355_RS0101860,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,Trans_reg_C,GCF_000421265.1-K355_RS0101860,K355,-13.20079,-48.330704
96,K355_RS0101550,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,Trans_reg_C,GCF_000421265.1-K355_RS0101550,K355,0.9440575,-18.702093
97,K355_RS0100720,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,Trans_reg_C,GCF_000421265.1-K355_RS0100720,K355,-14.567135,4.844918
98,K355_RS0102140,GCF_000421265.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,,GCF_000421265.1-K355_RS0102140,K355,26.649067,-4.188792
99,GDIA_RS17735,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,,GCF_000021325.1-GDIA_RS17735,GDIA,-51.404675,-11.841512
100,GDIA_RS17485,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,,GCF_000021325.1-GDIA_RS17485,GDIA,39.67224,-5.755833
101,GDIA_RS17480,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,CheB_methylest,GCF_000021325.1-GDIA_RS17480,GDIA,17.547813,35.031612
102,GDIA_RS17460,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,,GCF_000021325.1-GDIA_RS17460,GDIA,26.914288,4.0017037
103,GDIA_RS17365,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,Trans_reg_C,GCF_000021325.1-GDIA_RS17365,GDIA,2.4110148,-34.993103
104,GDIA_RS15435,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,CheB_methylest,GCF_000021325.1-GDIA_RS15435,GDIA,14.96563,35.076595
105,GDIA_RS13510,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,Trans_reg_C,GCF_000021325.1-GDIA_RS13510,GDIA,-11.8181925,-15.626483
106,GDIA_RS16500,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,Trans_reg_C,GCF_000021325.1-GDIA_RS16500,GDIA,-10.874746,7.044109
107,GDIA_RS16095,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,,GCF_000021325.1-GDIA_RS16095,GDIA,12.856053,-8.86464
108,GDIA_RS13105,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,HTH_8,GCF_000021325.1-GDIA_RS13105,GDIA,-21.887596,22.36911
109,GDIA_RS14795,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,Trans_reg_C,GCF_000021325.1-GDIA_RS14795,GDIA,5.229243,-46.25447
110,GDIA_RS11130,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,Trans_reg_C,GCF_000021325.1-GDIA_RS11130,GDIA,-13.019644,-49.398556
111,GDIA_RS10875,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,Trans_reg_C,GCF_000021325.1-GDIA_RS10875,GDIA,1.4692332,-44.848682
112,GDIA_RS10540,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,Trans_reg_C,GCF_000021325.1-GDIA_RS10540,GDIA,-17.968445,-0.33620712
113,GDIA_RS09610,GCF_000021325.1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,GerE,GCF_000021325.1-GDIA_RS09610,GDIA,-32.99274,-16.604351
