,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
34,BN1079_RS17020,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,EAL,GCF_000756775.1-BN1079_RS17020,BN1079,-2.3854709,7.363226
35,BN1079_RS13895,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,LytTR,GCF_000756775.1-BN1079_RS13895,BN1079,-13.330691,15.131543
36,BN1079_RS12725,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS12725,BN1079,29.864613,12.366679
37,BN1079_RS15185,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS15185,BN1079,31.150179,-21.037577
38,BN1079_RS11715,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS11715,BN1079,-25.173016,-7.4130898
39,BN1079_RS11690,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS11690,BN1079,3.9223254,16.333042
40,BN1079_RS11580,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HDOD,GCF_000756775.1-BN1079_RS11580,BN1079,16.66707,-17.187235
41,BN1079_RS11445,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS11445,BN1079,4.6396713,11.282318
42,BN1079_RS11435,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS11435,BN1079,5.380005,10.315986
43,BN1079_RS17160,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GerE,GCF_000756775.1-BN1079_RS17160,BN1079,11.83962,-4.227197
44,BN1079_RS13305,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HTH_8,GCF_000756775.1-BN1079_RS13305,BN1079,-13.370331,-19.353107
45,BN1079_RS11330,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Sigma54_activat,GCF_000756775.1-BN1079_RS11330,BN1079,-15.375691,-24.679907
46,BN1079_RS11120,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS11120,BN1079,39.30271,-1.7042168
47,BN1079_RS10950,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS10950,BN1079,14.75794,5.4798694
48,BN1079_RS09880,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS09880,BN1079,4.807226,-24.710371
49,BN1079_RS11980,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HTH_8,GCF_000756775.1-BN1079_RS11980,BN1079,-2.2621582,-43.892742
50,BN1079_RS11860,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS11860,BN1079,25.21921,-25.27966
51,BN1079_RS10435,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HTH_8,GCF_000756775.1-BN1079_RS10435,BN1079,-15.521352,-41.524418
52,BN1079_RS10055,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS10055,BN1079,21.57229,39.580772
53,BN1079_RS10050,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS10050,BN1079,8.059412,31.964104
54,BN1079_RS07420,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GerE,GCF_000756775.1-BN1079_RS07420,BN1079,-37.13672,14.364819
55,BN1079_RS08485,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GGDEF,GCF_000756775.1-BN1079_RS08485,BN1079,34.95519,23.736853
56,BN1079_RS08475,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HTH_8,GCF_000756775.1-BN1079_RS08475,BN1079,5.1190877,-33.19505
57,BN1079_RS08185,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HTH_8,GCF_000756775.1-BN1079_RS08185,BN1079,-28.666838,-37.23168
58,BN1079_RS06130,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GerE,GCF_000756775.1-BN1079_RS06130,BN1079,-21.972855,29.693323
59,BN1079_RS06075,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,SpoIIE,GCF_000756775.1-BN1079_RS06075,BN1079,-10.567846,-3.4636867
60,BN1079_RS05170,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS05170,BN1079,22.614042,9.502341
61,BN1079_RS03475,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS03475,BN1079,18.250832,10.931987
62,BN1079_RS03065,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS03065,BN1079,-16.808386,5.8049335
63,BN1079_RS02740,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,EAL,GCF_000756775.1-BN1079_RS02740,BN1079,-18.894636,1.8613081
64,BN1079_RS02735,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,CheB_methylest,GCF_000756775.1-BN1079_RS02735,BN1079,-13.510403,39.906742
65,BN1079_RS02705,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS02705,BN1079,0.06495513,26.527481
66,BN1079_RS02695,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GerE,GCF_000756775.1-BN1079_RS02695,BN1079,-19.71648,-19.57533
67,BN1079_RS02260,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,CheW,GCF_000756775.1-BN1079_RS02260,BN1079,-47.020386,-3.1327982
68,BN1079_RS03190,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GerE,GCF_000756775.1-BN1079_RS03190,BN1079,-26.25985,22.774847
69,BN1079_RS03150,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GerE,GCF_000756775.1-BN1079_RS03150,BN1079,-33.317272,10.960759
70,BN1079_RS01200,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,CheW,GCF_000756775.1-BN1079_RS01200,BN1079,-51.032192,1.5633628
71,BN1079_RS01050,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS01050,BN1079,39.85287,-13.271245
72,BN1079_RS00920,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HTH_8,GCF_000756775.1-BN1079_RS00920,BN1079,-5.30454,-19.854078
73,BN1079_RS00810,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,CheB_methylest,GCF_000756775.1-BN1079_RS00810,BN1079,-9.569525,42.781105
74,BN1079_RS00795,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS00795,BN1079,-28.234608,0.21630494
75,BN1079_RS01950,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS01950,BN1079,18.530382,0.76076543
76,BN1079_RS01905,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS01905,BN1079,17.561926,-6.7430143
77,BN1079_RS01755,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,CheW,GCF_000756775.1-BN1079_RS01755,BN1079,-51.46281,-5.945228
78,BN1079_RS00200,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GGDEF,GCF_000756775.1-BN1079_RS00200,BN1079,-36.42191,-13.609121
79,VG99_RS15260,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Sigma54_activat,GCF_000939975.1-VG99_RS15260,VG99,11.537139,-41.127514
80,VG99_RS13135,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS13135,VG99,25.027077,9.814382
81,VG99_RS13020,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,GerE,GCF_000939975.1-VG99_RS13020,VG99,6.161028,-11.309307
82,VG99_RS12955,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,CheW,GCF_000939975.1-VG99_RS12955,VG99,-51.090107,-0.63079846
83,VG99_RS12110,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,HTH_8,GCF_000939975.1-VG99_RS12110,VG99,10.641681,-26.73168
84,VG99_RS11950,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,HTH_8,GCF_000939975.1-VG99_RS11950,VG99,-7.0078025,-18.47662
85,VG99_RS13560,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS13560,VG99,31.245693,-19.407757
86,VG99_RS11270,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,HTH_8,GCF_000939975.1-VG99_RS11270,VG99,4.1336427,-33.987118
87,VG99_RS09060,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,HTH_8,GCF_000939975.1-VG99_RS09060,VG99,-2.8435972,-42.49315
88,VG99_RS09030,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS09030,VG99,14.183177,6.9065413
89,VG99_RS08990,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,,GCF_000939975.1-VG99_RS08990,VG99,9.390965,32.29338
90,VG99_RS08985,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,,GCF_000939975.1-VG99_RS08985,VG99,21.516981,40.09284
91,VG99_RS08710,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,TPR_16,GCF_000939975.1-VG99_RS08710,VG99,-4.428582,17.479713
92,VG99_RS08590,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,HTH_8,GCF_000939975.1-VG99_RS08590,VG99,-17.116657,-41.86669
93,VG99_RS11110,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,GerE,GCF_000939975.1-VG99_RS11110,VG99,-23.36583,-19.229307
94,VG99_RS10740,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,,GCF_000939975.1-VG99_RS10740,VG99,-18.662916,6.9453177
95,VG99_RS07855,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,,GCF_000939975.1-VG99_RS07855,VG99,-23.881548,-7.5540752
96,VG99_RS07845,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS07845,VG99,5.585936,17.970749
97,VG99_RS07410,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS07410,VG99,40.89522,-14.843622
98,VG99_RS07235,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,GerE,GCF_000939975.1-VG99_RS07235,VG99,-30.108795,12.830005
99,VG99_RS09450,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,GerE,GCF_000939975.1-VG99_RS09450,VG99,-22.455503,30.862055
100,VG99_RS06870,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,LytTR,GCF_000939975.1-VG99_RS06870,VG99,-15.005268,15.161178
101,VG99_RS05520,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS05520,VG99,25.072409,-26.265266
102,VG99_RS06435,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS06435,VG99,41.139095,-3.2049944
103,VG99_RS04220,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,GGDEF,GCF_000939975.1-VG99_RS04220,VG99,-37.84553,-13.492617
104,VG99_RS03795,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,GerE,GCF_000939975.1-VG99_RS03795,VG99,-37.882763,16.403767
105,VG99_RS05185,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,HTH_8,GCF_000939975.1-VG99_RS05185,VG99,-27.805582,-36.510063
106,VG99_RS02875,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,,GCF_000939975.1-VG99_RS02875,VG99,-27.826845,0.4173783
107,VG99_RS01980,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,SpoIIE,GCF_000939975.1-VG99_RS01980,VG99,-12.995727,-4.054278
108,VG99_RS02490,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS02490,VG99,19.498596,-6.561669
109,VG99_RS01260,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS01260,VG99,22.605324,-15.391809
