,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
11,BMZ23_RS06915,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,HD,GCF_900114825.1-BMZ23_RS06915,BMZ23,10.784849,18.47166
12,BMZ23_RS06720,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,,GCF_900114825.1-BMZ23_RS06720,BMZ23,-21.8619,-5.7698045
13,BMZ23_RS06710,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,Trans_reg_C,GCF_900114825.1-BMZ23_RS06710,BMZ23,5.4729986,16.259405
14,BMZ23_RS04995,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,GerE,GCF_900114825.1-BMZ23_RS04995,BMZ23,-21.669914,18.695644
15,BMZ23_RS04915,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,GGDEF,GCF_900114825.1-BMZ23_RS04915,BMZ23,-34.157475,-13.349425
16,BMZ23_RS04760,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,HTH_8,GCF_900114825.1-BMZ23_RS04760,BMZ23,2.4179685,-32.66759
17,BMZ23_RS10850,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,EAL,GCF_900114825.1-BMZ23_RS10850,BMZ23,-20.987175,-18.397188
18,BMZ23_RS10800,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,GerE,GCF_900114825.1-BMZ23_RS10800,BMZ23,-40.1772,13.087141
19,BMZ23_RS03835,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,LytTR,GCF_900114825.1-BMZ23_RS03835,BMZ23,-14.6385565,15.053889
20,BMZ23_RS03230,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,,GCF_900114825.1-BMZ23_RS03230,BMZ23,-15.348119,5.82596
21,BMZ23_RS02815,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,HTH_8,GCF_900114825.1-BMZ23_RS02815,BMZ23,-34.07247,-30.282677
22,BMZ23_RS13760,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,CheW,GCF_900114825.1-BMZ23_RS13760,BMZ23,-52.705082,-4.1805983
23,BMZ23_RS12990,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,Trans_reg_C,GCF_900114825.1-BMZ23_RS12990,BMZ23,36.596546,-3.830482
24,BMZ23_RS12840,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,,GCF_900114825.1-BMZ23_RS12840,BMZ23,-2.174157,24.900385
25,BMZ23_RS13950,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,GerE,GCF_900114825.1-BMZ23_RS13950,BMZ23,-21.906157,-29.537672
26,BMZ23_RS01685,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,SpoIIE,GCF_900114825.1-BMZ23_RS01685,BMZ23,-9.728193,-3.457146
27,BMZ23_RS01400,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,,GCF_900114825.1-BMZ23_RS01400,BMZ23,6.2940903,8.743074
28,BMZ23_RS01260,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,CheB_methylest,GCF_900114825.1-BMZ23_RS01260,BMZ23,-10.570018,44.219345
29,BMZ23_RS01245,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,,GCF_900114825.1-BMZ23_RS01245,BMZ23,-27.751081,0.10690264
30,BMZ23_RS00695,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,SpoIIE,GCF_900114825.1-BMZ23_RS00695,BMZ23,15.620953,22.901691
31,BMZ23_RS02055,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,Trans_reg_C,GCF_900114825.1-BMZ23_RS02055,BMZ23,25.853422,13.107451
32,BMZ23_RS01995,GCF_900114825.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yangmingensis,CheW,GCF_900114825.1-BMZ23_RS01995,BMZ23,-49.54779,-1.7181187
33,BN1079_RS16875,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Sigma54_activat,GCF_000756775.1-BN1079_RS16875,BN1079,11.535214,-42.50777
34,BN1079_RS17020,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,EAL,GCF_000756775.1-BN1079_RS17020,BN1079,-1.0331473,6.0730886
35,BN1079_RS13895,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,LytTR,GCF_000756775.1-BN1079_RS13895,BN1079,-13.021274,15.145793
36,BN1079_RS12725,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS12725,BN1079,31.561136,14.447438
37,BN1079_RS15185,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS15185,BN1079,31.167286,-20.31455
38,BN1079_RS11715,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS11715,BN1079,-22.671703,-6.5141907
39,BN1079_RS11690,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS11690,BN1079,3.225751,16.67728
40,BN1079_RS11580,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HDOD,GCF_000756775.1-BN1079_RS11580,BN1079,16.368605,-16.610415
41,BN1079_RS11445,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS11445,BN1079,4.761705,10.371612
42,BN1079_RS11435,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS11435,BN1079,5.541114,9.242895
43,BN1079_RS17160,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GerE,GCF_000756775.1-BN1079_RS17160,BN1079,33.762985,2.055951
44,BN1079_RS13305,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HTH_8,GCF_000756775.1-BN1079_RS13305,BN1079,-12.7701645,-24.22985
45,BN1079_RS11330,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Sigma54_activat,GCF_000756775.1-BN1079_RS11330,BN1079,-13.201818,-27.72546
46,BN1079_RS11120,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS11120,BN1079,40.43635,-0.85780877
47,BN1079_RS10950,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS10950,BN1079,14.899766,8.039461
48,BN1079_RS09880,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS09880,BN1079,5.063454,-23.960531
49,BN1079_RS11980,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HTH_8,GCF_000756775.1-BN1079_RS11980,BN1079,-4.1633534,-41.00927
50,BN1079_RS11860,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS11860,BN1079,25.226456,-23.53523
51,BN1079_RS10435,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HTH_8,GCF_000756775.1-BN1079_RS10435,BN1079,-17.242666,-44.92981
52,BN1079_RS10055,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS10055,BN1079,18.872961,39.78676
53,BN1079_RS10050,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS10050,BN1079,8.885003,32.48332
54,BN1079_RS07420,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GerE,GCF_000756775.1-BN1079_RS07420,BN1079,-38.68272,14.347679
55,BN1079_RS08485,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GGDEF,GCF_000756775.1-BN1079_RS08485,BN1079,34.97054,26.638699
56,BN1079_RS08475,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HTH_8,GCF_000756775.1-BN1079_RS08475,BN1079,3.472439,-32.039562
57,BN1079_RS08185,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HTH_8,GCF_000756775.1-BN1079_RS08185,BN1079,-34.246983,-31.297855
58,BN1079_RS06130,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GerE,GCF_000756775.1-BN1079_RS06130,BN1079,-23.565435,28.416452
59,BN1079_RS06075,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,SpoIIE,GCF_000756775.1-BN1079_RS06075,BN1079,-8.90338,-4.512404
60,BN1079_RS05170,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS05170,BN1079,24.456577,11.462013
61,BN1079_RS03475,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS03475,BN1079,19.582314,12.640518
62,BN1079_RS03065,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS03065,BN1079,-17.031431,5.2520533
63,BN1079_RS02740,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,EAL,GCF_000756775.1-BN1079_RS02740,BN1079,-24.601181,-2.220988
64,BN1079_RS02735,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,CheB_methylest,GCF_000756775.1-BN1079_RS02735,BN1079,-13.766592,39.04412
65,BN1079_RS02705,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS02705,BN1079,0.2804683,26.965315
66,BN1079_RS02695,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GerE,GCF_000756775.1-BN1079_RS02695,BN1079,-18.972279,-26.687233
67,BN1079_RS02260,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,CheW,GCF_000756775.1-BN1079_RS02260,BN1079,-47.283646,-5.602762
68,BN1079_RS03190,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GerE,GCF_000756775.1-BN1079_RS03190,BN1079,-25.80249,21.565
69,BN1079_RS03150,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GerE,GCF_000756775.1-BN1079_RS03150,BN1079,-35.14043,11.36182
70,BN1079_RS01200,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,CheW,GCF_000756775.1-BN1079_RS01200,BN1079,-48.441063,0.69778484
71,BN1079_RS01050,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS01050,BN1079,40.76957,-12.696459
72,BN1079_RS00920,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,HTH_8,GCF_000756775.1-BN1079_RS00920,BN1079,-7.292085,-20.962118
73,BN1079_RS00810,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,CheB_methylest,GCF_000756775.1-BN1079_RS00810,BN1079,-11.651117,42.369076
74,BN1079_RS00795,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,,GCF_000756775.1-BN1079_RS00795,BN1079,-27.901222,1.4193884
75,BN1079_RS01950,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS01950,BN1079,19.98071,2.7512054
76,BN1079_RS01905,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,Trans_reg_C,GCF_000756775.1-BN1079_RS01905,BN1079,18.27409,-6.110562
77,BN1079_RS01755,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,CheW,GCF_000756775.1-BN1079_RS01755,BN1079,-51.454853,-5.718705
78,BN1079_RS00200,GCF_000756775.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudiphocaensis,GGDEF,GCF_000756775.1-BN1079_RS00200,BN1079,-32.268906,-12.988961
79,VG99_RS15260,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Sigma54_activat,GCF_000939975.1-VG99_RS15260,VG99,11.758106,-41.375317
80,VG99_RS13135,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS13135,VG99,26.359426,12.401422
81,VG99_RS13020,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,GerE,GCF_000939975.1-VG99_RS13020,VG99,4.8903966,-11.581893
82,VG99_RS12955,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,CheW,GCF_000939975.1-VG99_RS12955,VG99,-48.58135,-1.8643879
83,VG99_RS12110,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,HTH_8,GCF_000939975.1-VG99_RS12110,VG99,10.379859,-26.230906
84,VG99_RS11950,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,HTH_8,GCF_000939975.1-VG99_RS11950,VG99,-6.5368953,-18.45082
85,VG99_RS13560,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS13560,VG99,32.33772,-18.849916
86,VG99_RS11270,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,HTH_8,GCF_000939975.1-VG99_RS11270,VG99,2.423665,-32.84286
87,VG99_RS09060,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,HTH_8,GCF_000939975.1-VG99_RS09060,VG99,-5.9558086,-39.935875
88,VG99_RS09030,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS09030,VG99,16.85001,7.664891
89,VG99_RS08990,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,,GCF_000939975.1-VG99_RS08990,VG99,7.5713673,32.626373
90,VG99_RS08985,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,,GCF_000939975.1-VG99_RS08985,VG99,18.24974,40.57058
91,VG99_RS08710,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,TPR_16,GCF_000939975.1-VG99_RS08710,VG99,-4.075729,19.17431
92,VG99_RS08590,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,HTH_8,GCF_000939975.1-VG99_RS08590,VG99,-18.769709,-45.581272
93,VG99_RS11110,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,GerE,GCF_000939975.1-VG99_RS11110,VG99,-22.13128,-29.095095
94,VG99_RS10740,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,,GCF_000939975.1-VG99_RS10740,VG99,-14.633873,5.1196747
95,VG99_RS07855,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,,GCF_000939975.1-VG99_RS07855,VG99,-22.347586,-5.43934
96,VG99_RS07845,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS07845,VG99,4.845048,17.811049
97,VG99_RS07410,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS07410,VG99,41.881596,-14.149872
98,VG99_RS07235,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,GerE,GCF_000939975.1-VG99_RS07235,VG99,-32.012657,13.227
99,VG99_RS09450,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,GerE,GCF_000939975.1-VG99_RS09450,VG99,-23.990417,30.03335
100,VG99_RS06870,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,LytTR,GCF_000939975.1-VG99_RS06870,VG99,-14.518443,15.893014
101,VG99_RS05520,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS05520,VG99,24.83001,-22.85108
102,VG99_RS06435,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS06435,VG99,42.607265,-0.9880463
103,VG99_RS04220,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,GGDEF,GCF_000939975.1-VG99_RS04220,VG99,-33.918774,-13.629622
104,VG99_RS03795,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,GerE,GCF_000939975.1-VG99_RS03795,VG99,-39.823727,12.885321
105,VG99_RS05185,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,HTH_8,GCF_000939975.1-VG99_RS05185,VG99,-34.483616,-30.185677
106,VG99_RS02875,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,,GCF_000939975.1-VG99_RS02875,VG99,-28.122484,1.133511
107,VG99_RS01980,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,SpoIIE,GCF_000939975.1-VG99_RS01980,VG99,-11.33785,-4.899947
108,VG99_RS02490,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS02490,VG99,20.830355,-5.7962565
109,VG99_RS01260,GCF_000939975.1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Trans_reg_C,GCF_000939975.1-VG99_RS01260,VG99,23.081217,-15.162736
