,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
11,BM091_RS05990,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,HD_5,GCF_900114975.1-BM091_RS05990,BM091,9.639993,-6.2080107
12,BM091_RS04925,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,HTH_8,GCF_900114975.1-BM091_RS04925,BM091,0.9150606,-24.325123
13,BM091_RS04870,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,HTH_8,GCF_900114975.1-BM091_RS04870,BM091,-16.937214,-18.003038
14,BM091_RS04835,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS04835,BM091,22.273994,-8.686415
15,BM091_RS04830,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS04830,BM091,25.983057,-11.779407
16,BM091_RS04800,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,Sigma54_activat,GCF_900114975.1-BM091_RS04800,BM091,-0.921087,-13.472594
17,BM091_RS04790,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS04790,BM091,21.739544,-3.5317514
18,BM091_RS04765,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS04765,BM091,20.712708,-8.78589
19,BM091_RS04755,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS04755,BM091,17.984747,-8.240383
20,BM091_RS04740,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS04740,BM091,24.145973,-4.5645933
21,BM091_RS04715,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS04715,BM091,17.283203,-7.5978737
22,BM091_RS04710,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS04710,BM091,30.168982,-3.4569957
23,BM091_RS04565,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,HTH_8,GCF_900114975.1-BM091_RS04565,BM091,-6.169594,-13.308778
24,BM091_RS04515,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS04515,BM091,-11.074596,-1.7073699
25,BM091_RS04475,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,CheW,GCF_900114975.1-BM091_RS04475,BM091,-30.225737,-1.6210648
26,BM091_RS05320,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,Sigma54_activat,GCF_900114975.1-BM091_RS05320,BM091,-7.3568373,-15.47559
27,BM091_RS05065,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS05065,BM091,2.4310405,-27.29654
28,BM091_RS10650,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS10650,BM091,-2.708519,52.989464
29,BM091_RS10630,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS10630,BM091,-8.171689,55.076138
30,BM091_RS02810,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS02810,BM091,-26.650259,6.255091
31,BM091_RS02780,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS02780,BM091,12.50338,39.54586
32,BM091_RS02650,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,HD_5,GCF_900114975.1-BM091_RS02650,BM091,0.13486004,17.474525
33,BM091_RS02150,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,HTH_8,GCF_900114975.1-BM091_RS02150,BM091,13.988906,-5.7386413
34,BM091_RS01475,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,HTH_8,GCF_900114975.1-BM091_RS01475,BM091,-0.34425798,-21.243397
35,BM091_RS01415,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,HTH_8,GCF_900114975.1-BM091_RS01415,BM091,-4.7982607,-9.999213
36,BM091_RS02830,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,,GCF_900114975.1-BM091_RS02830,BM091,-27.299704,0.23920073
37,BM091_RS02825,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,CheB_methylest,GCF_900114975.1-BM091_RS02825,BM091,-8.809645,58.3611
38,BM091_RS00990,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,HD,GCF_900114975.1-BM091_RS00990,BM091,20.316853,-27.462872
39,BM091_RS00270,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,HD_5,GCF_900114975.1-BM091_RS00270,BM091,-20.887995,-34.039185
40,BM091_RS12440,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,Trans_reg_C,GCF_900114975.1-BM091_RS12440,BM091,4.639636,25.569351
41,BM091_RS13260,GCF_900114975.1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus,Thermodesulforhabdus norvegica,GGDEF,GCF_900114975.1-BM091_RS13260,BM091,-3.7337308,-5.172709
42,BCY86_RS07555,GCF_001931505.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,Pajaroellobacter abortibovis,Trans_reg_C,GCF_001931505.1-BCY86_RS07555,BCY86,2.377036,29.148182
43,BCY86_RS05455,GCF_001931505.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,Pajaroellobacter abortibovis,HTH_8,GCF_001931505.1-BCY86_RS05455,BCY86,14.291823,-21.026552
44,BCY86_RS03925,GCF_001931505.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,Pajaroellobacter abortibovis,HTH_8,GCF_001931505.1-BCY86_RS03925,BCY86,28.946096,-22.087412
45,BCY86_RS03890,GCF_001931505.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,Pajaroellobacter abortibovis,,GCF_001931505.1-BCY86_RS03890,BCY86,23.998472,28.57921
46,BCY86_RS03400,GCF_001931505.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,Pajaroellobacter abortibovis,HTH_8,GCF_001931505.1-BCY86_RS03400,BCY86,-1.2895709,-33.08791
47,BCY86_RS03140,GCF_001931505.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,Pajaroellobacter abortibovis,Trans_reg_C,GCF_001931505.1-BCY86_RS03140,BCY86,-1.2836227,29.085999
48,BCY86_RS00300,GCF_001931505.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,Pajaroellobacter abortibovis,HTH_8,GCF_001931505.1-BCY86_RS00300,BCY86,-0.9710584,-16.62816
49,LILAB_RS35855,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,GGDEF,GCF_000219105.1-LILAB_RS35855,LILAB,1.176167,18.57414
50,LILAB_RS35820,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS35820,LILAB,-3.1926446,-29.899954
51,LILAB_RS35785,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS35785,LILAB,0.29101235,-27.37167
52,LILAB_RS34455,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS34455,LILAB,6.0577703,-3.9775655
53,LILAB_RS34085,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS34085,LILAB,8.655762,-19.215672
54,LILAB_RS33965,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,GGDEF,GCF_000219105.1-LILAB_RS33965,LILAB,15.602353,30.88446
55,LILAB_RS33830,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,Trans_reg_C,GCF_000219105.1-LILAB_RS33830,LILAB,8.385671,28.037632
56,LILAB_RS33190,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS33190,LILAB,15.993724,-21.83353
57,LILAB_RS35340,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS35340,LILAB,-16.631413,26.23472
58,LILAB_RS35185,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS35185,LILAB,-2.8744824,28.940948
59,LILAB_RS34860,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_3,GCF_000219105.1-LILAB_RS34860,LILAB,-6.826641,-41.271793
60,LILAB_RS33140,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,CheB_methylest,GCF_000219105.1-LILAB_RS33140,LILAB,-4.1129613,57.490868
61,LILAB_RS33050,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS33050,LILAB,-19.682571,-19.592371
62,LILAB_RS32620,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,GGDEF,GCF_000219105.1-LILAB_RS32620,LILAB,-16.687433,-10.6129465
63,LILAB_RS32615,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS32615,LILAB,3.2454712,18.35159
64,LILAB_RS32295,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS32295,LILAB,19.686937,-1.4181297
65,LILAB_RS32285,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS32285,LILAB,11.373039,22.900606
66,LILAB_RS33385,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS33385,LILAB,3.5880165,-2.2671216
67,LILAB_RS31425,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS31425,LILAB,24.616209,1.7436604
68,LILAB_RS31390,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,Trans_reg_C,GCF_000219105.1-LILAB_RS31390,LILAB,5.4212394,21.319628
69,LILAB_RS31380,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS31380,LILAB,21.062086,-20.686377
70,LILAB_RS31350,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,Trans_reg_C,GCF_000219105.1-LILAB_RS31350,LILAB,4.3391066,21.640018
71,LILAB_RS31260,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS31260,LILAB,-25.58838,11.569869
72,LILAB_RS31225,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,CheB_methylest,GCF_000219105.1-LILAB_RS31225,LILAB,-10.077659,57.043324
73,LILAB_RS31220,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS31220,LILAB,-22.820086,10.354591
74,LILAB_RS31030,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS31030,LILAB,10.705033,30.614132
75,LILAB_RS30805,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HD_5,GCF_000219105.1-LILAB_RS30805,LILAB,5.0062337,-14.711677
76,LILAB_RS30655,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS30655,LILAB,9.792006,24.181433
77,LILAB_RS30400,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS30400,LILAB,2.254631,-17.814579
78,LILAB_RS30370,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,Sigma54_activat,GCF_000219105.1-LILAB_RS30370,LILAB,12.91367,-30.32465
79,LILAB_RS29985,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS29985,LILAB,-15.876025,0.7306127
80,LILAB_RS29960,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,GGDEF,GCF_000219105.1-LILAB_RS29960,LILAB,24.222485,-16.271305
81,LILAB_RS37630,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS37630,LILAB,22.030947,27.044819
82,LILAB_RS29845,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS29845,LILAB,-33.646763,-17.997906
83,LILAB_RS28695,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS28695,LILAB,21.424252,-15.505858
84,LILAB_RS28660,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS28660,LILAB,3.072833,-21.967934
85,LILAB_RS28525,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,Trans_reg_C,GCF_000219105.1-LILAB_RS28525,LILAB,7.061746,25.940733
86,LILAB_RS28455,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS28455,LILAB,-5.636252,26.08134
87,LILAB_RS28430,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS28430,LILAB,-13.831865,18.50116
88,LILAB_RS28100,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,GerE,GCF_000219105.1-LILAB_RS28100,LILAB,18.752684,41.23297
89,LILAB_RS27910,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS27910,LILAB,11.247561,-28.983969
90,LILAB_RS29010,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS29010,LILAB,2.3665087,-17.74679
91,LILAB_RS28980,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,GAF,GCF_000219105.1-LILAB_RS28980,LILAB,-35.525635,-10.742084
92,LILAB_RS28955,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS28955,LILAB,-3.1555517,-36.86821
93,LILAB_RS28950,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS28950,LILAB,21.45389,-22.349718
94,LILAB_RS28905,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS28905,LILAB,26.15197,-18.829689
95,LILAB_RS28880,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS28880,LILAB,0.71821314,-15.141155
96,LILAB_RS28845,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HD,GCF_000219105.1-LILAB_RS28845,LILAB,-12.640267,-15.32796
97,LILAB_RS26470,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS26470,LILAB,-17.081593,-15.233287
98,LILAB_RS26455,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,GGDEF,GCF_000219105.1-LILAB_RS26455,LILAB,10.635085,20.597445
99,LILAB_RS26450,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS26450,LILAB,16.811695,18.608551
100,LILAB_RS26330,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,GerE,GCF_000219105.1-LILAB_RS26330,LILAB,18.72391,41.12614
101,LILAB_RS26185,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,Trans_reg_C,GCF_000219105.1-LILAB_RS26185,LILAB,11.534786,35.828705
102,LILAB_RS25355,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS25355,LILAB,-1.178745,-17.653578
103,LILAB_RS24620,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,Trans_reg_C,GCF_000219105.1-LILAB_RS24620,LILAB,0.41798276,35.792583
104,LILAB_RS23485,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS23485,LILAB,7.163259,-12.196078
105,LILAB_RS23225,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS23225,LILAB,11.302876,10.490848
106,LILAB_RS22305,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS22305,LILAB,-26.127668,21.098803
107,LILAB_RS22150,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS22150,LILAB,11.811324,8.521235
108,LILAB_RS21210,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,Trans_reg_C,GCF_000219105.1-LILAB_RS21210,LILAB,13.744492,31.479914
109,LILAB_RS20730,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS20730,LILAB,-15.392877,8.023914
110,LILAB_RS20665,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS20665,LILAB,4.2311177,-20.730864
111,LILAB_RS19865,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HTH_8,GCF_000219105.1-LILAB_RS19865,LILAB,8.185208,-20.05952
112,LILAB_RS17705,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS17705,LILAB,-5.692894,7.698865
113,LILAB_RS17560,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,,GCF_000219105.1-LILAB_RS17560,LILAB,-11.435921,-24.565857
114,LILAB_RS15975,GCF_000219105.1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,Trans_reg_C,GCF_000219105.1-LILAB_RS15975,LILAB,1.1278107,34.157288
