,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
41,OTER_RS10635,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,HTH_8,GCF_000019965.1-OTER_RS10635,OTER,-11.574553,14.565503
42,OTER_RS07860,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS07860,OTER,-54.673576,-9.514536
43,OTER_RS07850,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS07850,OTER,40.018944,25.501698
44,OTER_RS07735,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,LytTR,GCF_000019965.1-OTER_RS07735,OTER,-26.281483,36.044094
45,OTER_RS07125,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS07125,OTER,32.270477,-19.689705
46,OTER_RS09350,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS09350,OTER,34.725193,-14.521677
47,OTER_RS08800,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS08800,OTER,36.915207,-14.535677
48,OTER_RS08765,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS08765,OTER,17.72258,11.649104
49,OTER_RS08745,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS08745,OTER,-53.713127,-10.460417
50,OTER_RS08665,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS08665,OTER,-46.107655,-11.734213
51,OTER_RS06670,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS06670,OTER,21.676834,-9.245999
52,OTER_RS06505,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS06505,OTER,-37.939888,-10.598101
53,OTER_RS06475,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,HTH_8,GCF_000019965.1-OTER_RS06475,OTER,-6.8642383,9.534821
54,OTER_RS06400,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS06400,OTER,12.859959,20.50659
55,OTER_RS06290,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS06290,OTER,-46.31388,-9.806402
56,OTER_RS05690,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,LytTR,GCF_000019965.1-OTER_RS05690,OTER,-26.46307,35.36886
57,OTER_RS05035,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,SpoIIE,GCF_000019965.1-OTER_RS05035,OTER,-6.8982363,12.201986
58,OTER_RS04835,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,HTH_8,GCF_000019965.1-OTER_RS04835,OTER,-11.132155,19.46526
59,OTER_RS04705,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS04705,OTER,33.436317,30.637037
60,OTER_RS06160,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS06160,OTER,45.37345,-25.297998
61,OTER_RS23785,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS23785,OTER,47.873642,-17.154501
62,OTER_RS06060,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS06060,OTER,2.666193,-36.36457
63,OTER_RS04185,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS04185,OTER,-42.91842,-8.3411
64,OTER_RS04055,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS04055,OTER,27.901346,11.465429
65,OTER_RS03255,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS03255,OTER,-34.258118,2.4085674
66,OTER_RS03050,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS03050,OTER,23.010115,-14.594245
67,OTER_RS04935,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,LytTR,GCF_000019965.1-OTER_RS04935,OTER,-26.611837,36.60806
68,OTER_RS01610,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS01610,OTER,29.794895,-3.8553007
69,OTER_RS01315,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS01315,OTER,-28.812298,0.85902524
70,OTER_RS03560,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,LytTR,GCF_000019965.1-OTER_RS03560,OTER,-24.926567,33.80218
71,OTER_RS03435,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Sigma54_activat,GCF_000019965.1-OTER_RS03435,OTER,-8.138908,13.097215
72,OTER_RS00835,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS00835,OTER,35.308853,25.459356
73,OTER_RS00345,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,LytTR,GCF_000019965.1-OTER_RS00345,OTER,-25.096909,33.82489
74,OTER_RS23430,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS23430,OTER,0.16759571,-10.796125
75,OTER_RS00225,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS00225,OTER,-54.181114,-8.065438
76,OTER_RS02205,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS02205,OTER,21.2655,-26.9696
77,OTER_RS02200,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,HTH_8,GCF_000019965.1-OTER_RS02200,OTER,4.3074865,26.21191
78,OTER_RS02190,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS02190,OTER,12.847416,20.515629
79,OTER_RS02165,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,HD_5,GCF_000019965.1-OTER_RS02165,OTER,-17.214264,21.829906
80,OTER_RS02160,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,CheB_methylest,GCF_000019965.1-OTER_RS02160,OTER,-22.893879,-21.581463
81,OTER_RS01860,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS01860,OTER,-50.100677,10.627008
82,OTER_RS00215,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,HTH_23,GCF_000019965.1-OTER_RS00215,OTER,5.8552814,30.191563
83,OTER_RS00205,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS00205,OTER,35.08515,29.533411
84,CAKA_RS15505,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,GerE,GCF_000025905.1-CAKA_RS15505,CAKA,-31.649826,-13.52798
85,CAKA_RS10430,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,Trans_reg_C,GCF_000025905.1-CAKA_RS10430,CAKA,18.038559,3.3967674
86,CAKA_RS10000,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,Trans_reg_C,GCF_000025905.1-CAKA_RS10000,CAKA,34.066223,-14.116935
87,CAKA_RS11000,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,HTH_8,GCF_000025905.1-CAKA_RS11000,CAKA,-12.364883,7.8171067
88,CAKA_RS09505,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,,GCF_000025905.1-CAKA_RS09505,CAKA,1.1424792,-15.21524
89,CAKA_RS07295,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,GerE,GCF_000025905.1-CAKA_RS07295,CAKA,-48.41712,13.273488
90,CAKA_RS07180,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,GerE,GCF_000025905.1-CAKA_RS07180,CAKA,-48.45157,13.400596
91,CAKA_RS06980,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,Sigma54_activat,GCF_000025905.1-CAKA_RS06980,CAKA,-12.007417,-20.155857
92,CAKA_RS06100,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,,GCF_000025905.1-CAKA_RS06100,CAKA,16.800798,-21.31777
93,CAKA_RS08090,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,,GCF_000025905.1-CAKA_RS08090,CAKA,-47.940266,11.994571
94,CAKA_RS04185,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,,GCF_000025905.1-CAKA_RS04185,CAKA,-14.505476,-12.635688
95,CAKA_RS06735,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,,GCF_000025905.1-CAKA_RS06735,CAKA,10.421432,4.0910535
96,CAKA_RS06490,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,,GCF_000025905.1-CAKA_RS06490,CAKA,-19.628593,6.8493357
97,CAKA_RS06485,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,,GCF_000025905.1-CAKA_RS06485,CAKA,-7.585338,-6.1064806
98,CAKA_RS06455,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,GerE,GCF_000025905.1-CAKA_RS06455,CAKA,-35.900085,-14.388504
99,CAKA_RS03775,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,HTH_8,GCF_000025905.1-CAKA_RS03775,CAKA,-11.535943,14.511502
100,CAKA_RS02015,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,GerE,GCF_000025905.1-CAKA_RS02015,CAKA,-32.925976,-14.067368
101,CAKA_RS04835,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,GerE,GCF_000025905.1-CAKA_RS04835,CAKA,-32.92376,-14.529322
102,CAKA_RS00890,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,Trans_reg_C,GCF_000025905.1-CAKA_RS00890,CAKA,46.4201,-11.51806
103,CAKA_RS00870,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,,GCF_000025905.1-CAKA_RS00870,CAKA,-14.286991,35.949394
104,CAKA_RS00865,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,,GCF_000025905.1-CAKA_RS00865,CAKA,28.03332,2.1896973
105,CAKA_RS02675,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,GerE,GCF_000025905.1-CAKA_RS02675,CAKA,-36.645756,12.717193
106,CAKA_RS02405,GCF_000025905.1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita akajimensis,GerE,GCF_000025905.1-CAKA_RS02405,CAKA,-32.747288,-13.986835
107,VSP_RS32135,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,Trans_reg_C,GCF_000172155.1-VSP_RS32135,VSP,32.011726,-9.251137
108,VSP_RS31205,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,HTH_8,GCF_000172155.1-VSP_RS31205,VSP,-12.014544,15.785823
109,VSP_RS30905,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,Trans_reg_C,GCF_000172155.1-VSP_RS30905,VSP,21.643196,-9.001903
110,VSP_RS30650,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,GerE,GCF_000172155.1-VSP_RS30650,VSP,-51.500668,-19.459875
111,VSP_RS30550,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,GerE,GCF_000172155.1-VSP_RS30550,VSP,-33.74064,-13.648489
112,VSP_RS29600,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,HTH_8,GCF_000172155.1-VSP_RS29600,VSP,-1.2581487,1.2338554
113,VSP_RS41605,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,STAS_2,GCF_000172155.1-VSP_RS41605,VSP,23.861217,14.750626
114,VSP_RS31555,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,GerE,GCF_000172155.1-VSP_RS31555,VSP,-44.98893,5.4605875
115,VSP_RS37985,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,GerE,GCF_000172155.1-VSP_RS37985,VSP,-51.50833,-19.462227
116,VSP_RS27150,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,,GCF_000172155.1-VSP_RS27150,VSP,12.060761,28.151333
117,VSP_RS26795,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,GerE,GCF_000172155.1-VSP_RS26795,VSP,-44.52178,5.7225924
118,VSP_RS29020,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,Trans_reg_C,GCF_000172155.1-VSP_RS29020,VSP,15.964673,-16.617128
119,VSP_RS25220,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,GerE,GCF_000172155.1-VSP_RS25220,VSP,-55.311707,-12.213233
120,VSP_RS24395,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,,GCF_000172155.1-VSP_RS24395,VSP,22.674393,17.28447
121,VSP_RS24390,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,,GCF_000172155.1-VSP_RS24390,VSP,31.19303,33.399734
122,VSP_RS25645,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,GerE,GCF_000172155.1-VSP_RS25645,VSP,-46.287643,-9.790396
123,VSP_RS25450,GCF_000172155.1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum,Trans_reg_C,GCF_000172155.1-VSP_RS25450,VSP,23.38859,-6.384792
