,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
18,SPV1_RS00490,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,Guanylate_cyc,GCF_000153765.1-SPV1_RS00490,SPV1,37.84958,22.00136
19,SPV1_RS00425,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,GerE,GCF_000153765.1-SPV1_RS00425,SPV1,-16.46399,59.02218
20,SPV1_RS00405,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS00405,SPV1,0.9029949,-18.258287
21,SPV1_RS13210,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS13210,SPV1,-23.203835,-13.687435
22,SPV1_RS12770,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,HTH_8,GCF_000153765.1-SPV1_RS12770,SPV1,-37.097366,4.0858054
23,SPV1_RS12085,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,Trans_reg_C,GCF_000153765.1-SPV1_RS12085,SPV1,6.7491455,-10.503908
24,SPV1_RS11570,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS11570,SPV1,18.389584,13.126574
25,SPV1_RS11225,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,GAF,GCF_000153765.1-SPV1_RS11225,SPV1,-31.103748,5.1112866
26,SPV1_RS13120,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,Trans_reg_C,GCF_000153765.1-SPV1_RS13120,SPV1,41.257835,-21.353924
27,SPV1_RS10140,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS10140,SPV1,-4.2896132,-31.694677
28,SPV1_RS08750,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS08750,SPV1,-30.511297,-31.92267
29,SPV1_RS08675,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS08675,SPV1,40.0855,7.9510474
30,SPV1_RS08665,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS08665,SPV1,-4.651493,-16.316477
31,SPV1_RS07170,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS07170,SPV1,-33.004593,2.6530893
32,SPV1_RS07900,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,Trans_reg_C,GCF_000153765.1-SPV1_RS07900,SPV1,41.223316,-34.25421
33,SPV1_RS07660,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS07660,SPV1,27.85823,16.29355
34,SPV1_RS07650,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS07650,SPV1,-42.043343,-1.1533772
35,SPV1_RS07645,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,HTH_17,GCF_000153765.1-SPV1_RS07645,SPV1,-12.806836,-17.850857
36,SPV1_RS13445,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,Sigma54_activat,GCF_000153765.1-SPV1_RS13445,SPV1,-9.432113,-2.380658
37,BMS_RS15370,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS15370,BMS,36.08964,34.70436
38,BMS_RS15260,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Sigma54_activat,GCF_000210915.2-BMS_RS15260,BMS,5.3600473,12.798839
39,BMS_RS17165,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS17165,BMS,7.0211043,-27.16672
40,BMS_RS14000,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,HTH_8,GCF_000210915.2-BMS_RS14000,BMS,-37.108677,-37.954388
41,BMS_RS16160,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Sigma54_activat,GCF_000210915.2-BMS_RS16160,BMS,-44.12888,14.148331
42,BMS_RS13575,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS13575,BMS,-4.837227,23.20833
43,BMS_RS13475,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,GerE,GCF_000210915.2-BMS_RS13475,BMS,-20.38148,-21.502024
44,BMS_RS13075,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS13075,BMS,26.564093,-41.21701
45,BMS_RS13065,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS13065,BMS,42.707077,20.741093
46,BMS_RS09785,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS09785,BMS,3.3328001,18.641422
47,BMS_RS09755,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS09755,BMS,26.24146,-32.712204
48,BMS_RS09690,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS09690,BMS,37.93187,-13.298877
49,BMS_RS17070,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS17070,BMS,-6.983402,-20.287447
50,BMS_RS11630,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS11630,BMS,48.627323,6.577601
51,BMS_RS17060,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS17060,BMS,50.44177,-40.06748
52,BMS_RS11515,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS11515,BMS,12.74279,-38.670765
53,BMS_RS11345,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS11345,BMS,22.660206,-6.665384
54,BMS_RS10875,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS10875,BMS,-7.3782773,-24.692657
55,BMS_RS10295,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS10295,BMS,1.0159236,24.249601
56,BMS_RS10175,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS10175,BMS,10.294842,-2.8893905
57,BMS_RS12530,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,CheR,GCF_000210915.2-BMS_RS12530,BMS,-36.797268,59.9023
58,BMS_RS12525,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,CheB_methylest,GCF_000210915.2-BMS_RS12525,BMS,-37.315353,59.166058
59,BMS_RS08375,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS08375,BMS,4.9225,-6.1782327
60,BMS_RS08370,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS08370,BMS,37.150852,34.70925
61,BMS_RS11225,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS11225,BMS,-46.221397,-20.910381
62,BMS_RS11145,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS11145,BMS,-2.9465292,28.284145
63,BMS_RS05270,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS05270,BMS,8.672212,29.4792
64,BMS_RS06405,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS06405,BMS,6.4109926,-7.5262556
65,BMS_RS06285,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06285,BMS,-30.58993,-18.749191
66,BMS_RS06270,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06270,BMS,-2.1382957,19.906918
67,BMS_RS06265,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06265,BMS,21.661453,-12.819115
68,BMS_RS06260,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06260,BMS,18.817131,21.281525
69,BMS_RS06255,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06255,BMS,-33.74102,5.449213
70,BMS_RS16880,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS16880,BMS,38.409225,41.218582
71,BMS_RS07310,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS07310,BMS,-4.789873,14.40597
72,BMS_RS04930,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,HD_5,GCF_000210915.2-BMS_RS04930,BMS,54.128616,-14.66602
73,BMS_RS02445,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS02445,BMS,2.195075,3.001094
74,BMS_RS02130,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,GerE,GCF_000210915.2-BMS_RS02130,BMS,-14.414892,-21.557236
75,BMS_RS02105,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS02105,BMS,19.491352,3.483438
76,BMS_RS03565,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS03565,BMS,-25.845058,28.427755
77,BMS_RS03320,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,HTH_8,GCF_000210915.2-BMS_RS03320,BMS,-43.53234,-34.662537
78,BMS_RS03250,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS03250,BMS,6.9007487,-18.37402
79,BMS_RS03240,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS03240,BMS,11.033165,16.598125
80,BMS_RS00925,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS00925,BMS,1.4833367,-1.6815917
81,BMS_RS00450,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS00450,BMS,-8.090756,-11.007242
82,BMS_RS00235,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS00235,BMS,-36.223885,-27.650084
83,BMS_RS01960,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS01960,BMS,14.649857,-15.7293215
84,BD_RS17155,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS17155,BD,-23.215067,27.85398
85,BD_RS16695,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS16695,BD,69.10809,3.4673352
86,BD_RS15965,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,Trans_reg_C,GCF_000196175.1-BD_RS15965,BD,-52.526207,-33.044033
87,BD_RS15855,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,CheB_methylest,GCF_000196175.1-BD_RS15855,BD,-43.83564,59.172604
88,BD_RS15845,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,cNMP_binding,GCF_000196175.1-BD_RS15845,BD,68.73449,-18.503004
89,BD_RS15785,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,Trans_reg_C,GCF_000196175.1-BD_RS15785,BD,45.531715,-23.762426
90,BD_RS15705,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,HTH_8,GCF_000196175.1-BD_RS15705,BD,-43.26599,-11.365788
91,BD_RS15700,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS15700,BD,-3.4835458,22.277506
92,BD_RS15520,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,Trans_reg_C,GCF_000196175.1-BD_RS15520,BD,34.904716,-37.965797
93,BD_RS15395,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,HTH_8,GCF_000196175.1-BD_RS15395,BD,1.8544128,-12.691818
94,BD_RS15375,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,HTH_8,GCF_000196175.1-BD_RS15375,BD,-44.0347,14.267189
95,BD_RS16145,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS16145,BD,22.544018,-11.409952
96,BD_RS14210,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,CheX,GCF_000196175.1-BD_RS14210,BD,4.4477873,-11.760972
97,BD_RS14000,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,cNMP_binding,GCF_000196175.1-BD_RS14000,BD,68.74028,-18.504784
98,BD_RS13235,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,HTH_8,GCF_000196175.1-BD_RS13235,BD,-37.80493,0.6827156
99,BD_RS12985,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,GerE,GCF_000196175.1-BD_RS12985,BD,-12.281694,61.971737
100,BD_RS12620,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS12620,BD,34.78133,27.977165
101,BD_RS11760,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,Trans_reg_C,GCF_000196175.1-BD_RS11760,BD,30.981745,-31.839417
102,BD_RS13915,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,HTH_8,GCF_000196175.1-BD_RS13915,BD,-37.092503,1.3689475
103,BD_RS11030,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS11030,BD,1.884277,23.524971
104,BD_RS10995,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS10995,BD,-40.027374,-10.312125
105,BD_RS12150,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS12150,BD,-6.9320555,23.660215
106,BD_RS09910,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS09910,BD,42.415016,51.67601
107,BD_RS09795,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS09795,BD,-25.860456,28.448772
108,BD_RS09775,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,GerE,GCF_000196175.1-BD_RS09775,BD,-13.313883,64.17598
109,BD_RS08320,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS08320,BD,-0.7122811,24.236452
110,BD_RS08025,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,Trans_reg_C,GCF_000196175.1-BD_RS08025,BD,11.237224,14.353639
111,BD_RS06105,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS06105,BD,-30.976398,-16.999443
112,BD_RS06860,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,HTH_8,GCF_000196175.1-BD_RS06860,BD,-28.500782,-10.245715
113,BD_RS06820,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,Sigma54_activat,GCF_000196175.1-BD_RS06820,BD,-44.734367,13.365635
114,BD_RS02830,GCF_000196175.1,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,,GCF_000196175.1-BD_RS02830,BD,-12.117807,-5.0646276
