,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
23,SPV1_RS12085,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,Trans_reg_C,GCF_000153765.1-SPV1_RS12085,SPV1,-5.452991,-34.473103
24,SPV1_RS11570,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS11570,SPV1,-35.104862,-1.4492697
25,SPV1_RS11225,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,GAF,GCF_000153765.1-SPV1_RS11225,SPV1,7.925091,-11.7225895
26,SPV1_RS13120,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,Trans_reg_C,GCF_000153765.1-SPV1_RS13120,SPV1,4.1398,-31.335325
27,SPV1_RS10140,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS10140,SPV1,36.43585,-13.164583
28,SPV1_RS08750,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS08750,SPV1,40.778236,26.17972
29,SPV1_RS08675,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS08675,SPV1,-20.243454,-3.8278394
30,SPV1_RS08665,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS08665,SPV1,-39.13633,0.8162506
31,SPV1_RS07170,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS07170,SPV1,-1.2770462,16.769493
32,SPV1_RS07900,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,Trans_reg_C,GCF_000153765.1-SPV1_RS07900,SPV1,10.022678,-23.708803
33,SPV1_RS07660,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS07660,SPV1,-16.015001,-1.0911913
34,SPV1_RS07650,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS07650,SPV1,52.16277,-19.189667
35,SPV1_RS07645,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,HTH_17,GCF_000153765.1-SPV1_RS07645,SPV1,8.124602,-68.51323
36,SPV1_RS13445,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,Sigma54_activat,GCF_000153765.1-SPV1_RS13445,SPV1,-15.175354,49.398933
37,BMS_RS15370,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS15370,BMS,-30.451515,-28.362986
38,BMS_RS15260,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Sigma54_activat,GCF_000210915.2-BMS_RS15260,BMS,7.489369,-17.29331
39,BMS_RS17165,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS17165,BMS,8.766169,-8.303752
40,BMS_RS14000,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,HTH_8,GCF_000210915.2-BMS_RS14000,BMS,39.274395,1.8579403
41,BMS_RS16160,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Sigma54_activat,GCF_000210915.2-BMS_RS16160,BMS,23.438545,11.880685
42,BMS_RS13575,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS13575,BMS,6.8855023,42.348022
43,BMS_RS13475,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,GerE,GCF_000210915.2-BMS_RS13475,BMS,-6.161783,-21.925571
44,BMS_RS13075,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS13075,BMS,27.356916,-37.11998
45,BMS_RS13065,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS13065,BMS,-38.69465,-3.3270237
46,BMS_RS09785,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS09785,BMS,54.01551,-10.248453
47,BMS_RS09755,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS09755,BMS,2.8429272,-7.4753017
48,BMS_RS09690,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS09690,BMS,-14.694057,-35.473953
49,BMS_RS17070,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS17070,BMS,4.1705513,-0.44412857
50,BMS_RS11630,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS11630,BMS,-23.624779,33.06621
51,BMS_RS17060,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS17060,BMS,-19.574524,-19.145662
52,BMS_RS11515,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS11515,BMS,-20.05704,-20.914183
53,BMS_RS11345,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS11345,BMS,-21.860874,-37.057148
54,BMS_RS10875,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS10875,BMS,-35.856678,24.800798
55,BMS_RS10295,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS10295,BMS,-5.513778,41.249195
56,BMS_RS10175,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS10175,BMS,13.203588,-33.216312
57,BMS_RS12530,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,CheR,GCF_000210915.2-BMS_RS12530,BMS,-56.55759,24.813547
58,BMS_RS12525,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,CheB_methylest,GCF_000210915.2-BMS_RS12525,BMS,5.2015944,26.825243
59,BMS_RS08375,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS08375,BMS,-7.8038387,-5.8055816
60,BMS_RS08370,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS08370,BMS,-47.077827,-2.377125
61,BMS_RS11225,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS11225,BMS,12.986838,5.131638
62,BMS_RS11145,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS11145,BMS,-0.9421117,46.66525
63,BMS_RS05270,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS05270,BMS,0.68037313,-35.859547
64,BMS_RS06405,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS06405,BMS,-15.47091,-37.86498
65,BMS_RS06285,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06285,BMS,-25.061386,-1.8615047
66,BMS_RS06270,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06270,BMS,-0.4574786,47.415268
67,BMS_RS06265,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06265,BMS,-21.150087,-13.623499
68,BMS_RS06260,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06260,BMS,-16.749283,-44.031864
69,BMS_RS06255,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06255,BMS,11.693534,-48.072144
70,BMS_RS16880,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS16880,BMS,-44.881912,-15.843693
71,BMS_RS07310,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS07310,BMS,7.547836,43.4023
72,BMS_RS04930,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,HD_5,GCF_000210915.2-BMS_RS04930,BMS,16.8475,1.7494726
73,BMS_RS02445,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS02445,BMS,-21.971378,-16.368532
74,BMS_RS02130,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,GerE,GCF_000210915.2-BMS_RS02130,BMS,4.2533946,37.592525
75,BMS_RS02105,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS02105,BMS,-34.8512,13.845575
76,BMS_RS03565,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS03565,BMS,19.46823,19.105968
77,BMS_RS03320,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,HTH_8,GCF_000210915.2-BMS_RS03320,BMS,39.613194,-4.5116153
78,BMS_RS03250,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS03250,BMS,11.832987,14.482507
79,BMS_RS03240,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS03240,BMS,-25.90458,-16.076433
80,BMS_RS00925,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS00925,BMS,-38.579838,27.103094
81,BMS_RS00450,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS00450,BMS,24.233263,-3.5140758
82,BMS_RS00235,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS00235,BMS,21.889181,31.033554
83,BMS_RS01960,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS01960,BMS,-24.31725,-28.799944
84,H607_RS0100415,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0100415,H607,15.614757,-26.888887
85,H607_RS0108150,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,HTH_8,GCF_000425565.1-H607_RS0108150,H607,34.4022,11.79516
86,H607_RS0107460,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0107460,H607,-6.2262907,-41.782516
87,H607_RS0106835,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,HTH_8,GCF_000425565.1-H607_RS0106835,H607,33.51765,7.898523
88,H607_RS12010,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,GerE,GCF_000425565.1-H607_RS12010,H607,42.861702,35.340073
89,H607_RS0105040,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0105040,H607,-9.878814,-28.960306
90,H607_RS0104530,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,,GCF_000425565.1-H607_RS0104530,H607,-31.893942,-22.262363
91,H607_RS0104225,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,CheW,GCF_000425565.1-H607_RS0104225,H607,-67.50494,-3.5756185
92,H607_RS0104220,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,CheW,GCF_000425565.1-H607_RS0104220,H607,-64.90842,-5.219995
93,H607_RS0104215,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,,GCF_000425565.1-H607_RS0104215,H607,-3.2704692,36.143932
94,H607_RS0103440,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0103440,H607,10.67155,-34.250988
95,H607_RS0103405,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0103405,H607,12.039958,-28.430782
96,H607_RS0102975,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0102975,H607,4.712173,-25.54731
97,H607_RS0102860,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,GGDEF,GCF_000425565.1-H607_RS0102860,H607,3.804231,-24.55303
98,H607_RS11330,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,HTH_8,GCF_000425565.1-H607_RS11330,H607,45.934547,15.15007
99,H607_RS0101565,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0101565,H607,2.826497,-49.706566
100,H607_RS0101245,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,,GCF_000425565.1-H607_RS0101245,H607,-49.35903,-0.44882196
101,H607_RS0101240,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,,GCF_000425565.1-H607_RS0101240,H607,-27.66419,20.955748
102,H607_RS0110695,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0110695,H607,-9.507008,-15.831104
103,H607_RS0109495,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,GerE,GCF_000425565.1-H607_RS0109495,H607,-33.52886,58.19424
104,H607_RS0109410,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,HTH_8,GCF_000425565.1-H607_RS0109410,H607,4.125438,14.206643
105,H607_RS0109360,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0109360,H607,17.857029,-27.640453
106,H607_RS0109325,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0109325,H607,19.283699,-25.99512
107,H607_RS0109295,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,EAL,GCF_000425565.1-H607_RS0109295,H607,-5.166705,-0.7414495
108,BMY09_RS19190,GCF_900111095.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,CheW,GCF_900111095.1-BMY09_RS19190,BMY09,-65.33659,0.013059013
109,BMY09_RS19090,GCF_900111095.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,HTH_8,GCF_900111095.1-BMY09_RS19090,BMY09,36.76869,12.750287
110,BMY09_RS19080,GCF_900111095.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,GerE,GCF_900111095.1-BMY09_RS19080,BMY09,-21.439508,54.562805
111,BMY09_RS18955,GCF_900111095.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,,GCF_900111095.1-BMY09_RS18955,BMY09,-5.821091,39.72975
112,BMY09_RS18940,GCF_900111095.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,CheB_methylest,GCF_900111095.1-BMY09_RS18940,BMY09,-54.883007,34.864563
113,BMY09_RS15810,GCF_900111095.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,EAL,GCF_900111095.1-BMY09_RS15810,BMY09,-14.295636,9.9328785
