,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
10,BUA29_RS01090,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,Trans_reg_C,GCF_900129205.1-BUA29_RS01090,BUA29,-20.883305,6.034357
11,BUA29_RS00710,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,EAL,GCF_900129205.1-BUA29_RS00710,BUA29,2.476734,11.839675
12,BUA29_RS00685,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,HTH_8,GCF_900129205.1-BUA29_RS00685,BUA29,10.944352,17.692045
13,BUA29_RS10745,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,Trans_reg_C,GCF_900129205.1-BUA29_RS10745,BUA29,-13.040013,7.6279488
14,BUA29_RS10825,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,GerE,GCF_900129205.1-BUA29_RS10825,BUA29,-20.399494,-25.128016
15,BUA29_RS09960,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,GGDEF,GCF_900129205.1-BUA29_RS09960,BUA29,16.059767,22.164932
16,BUA29_RS02080,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,,GCF_900129205.1-BUA29_RS02080,BUA29,-25.321718,-15.929296
17,BUA29_RS01895,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,,GCF_900129205.1-BUA29_RS01895,BUA29,12.638602,-11.473968
18,BUA29_RS07070,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,GerE,GCF_900129205.1-BUA29_RS07070,BUA29,-31.597025,-12.575792
19,BUA29_RS09890,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,,GCF_900129205.1-BUA29_RS09890,BUA29,13.934864,-5.2223806
20,BUA29_RS04755,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,HTH_8,GCF_900129205.1-BUA29_RS04755,BUA29,-11.314099,24.974524
21,BUA29_RS04555,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,CheB_methylest,GCF_900129205.1-BUA29_RS04555,BUA29,25.410444,23.94851
22,BUA29_RS09385,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,,GCF_900129205.1-BUA29_RS09385,BUA29,11.28807,-10.4082985
23,BUA29_RS05355,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,Trans_reg_C,GCF_900129205.1-BUA29_RS05355,BUA29,-17.250143,-1.1260679
24,BUA29_RS10645,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,CheW,GCF_900129205.1-BUA29_RS10645,BUA29,33.43605,-2.1161351
25,BUA29_RS11415,GCF_900129205.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas hydrothermalis,,GCF_900129205.1-BUA29_RS11415,BUA29,8.058391,9.895036
26,AX730_RS17020,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,Trans_reg_C,GCF_001556105.1-AX730_RS17020,AX730,-17.280308,-1.1694776
27,AX730_RS16340,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,GerE,GCF_001556105.1-AX730_RS16340,AX730,-18.587439,-22.567274
28,AX730_RS15820,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,HTH_8,GCF_001556105.1-AX730_RS15820,AX730,19.381315,4.9028726
29,AX730_RS15475,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,,GCF_001556105.1-AX730_RS15475,AX730,20.995337,-3.4300325
30,AX730_RS15435,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,,GCF_001556105.1-AX730_RS15435,AX730,19.521301,-9.833119
31,AX730_RS14870,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,LytTR,GCF_001556105.1-AX730_RS14870,AX730,0.0061289025,-26.466677
32,AX730_RS14535,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,HTH_8,GCF_001556105.1-AX730_RS14535,AX730,11.2360115,17.645252
33,AX730_RS14180,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,,GCF_001556105.1-AX730_RS14180,AX730,13.395321,-4.891002
34,AX730_RS14105,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,Trans_reg_C,GCF_001556105.1-AX730_RS14105,AX730,-18.161108,-2.932492
35,AX730_RS13140,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,LytTR,GCF_001556105.1-AX730_RS13140,AX730,-0.20746449,-23.483227
36,AX730_RS00695,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,,GCF_001556105.1-AX730_RS00695,AX730,2.0559316,19.393719
37,AX730_RS12710,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,HTH_8,GCF_001556105.1-AX730_RS12710,AX730,7.4152503,22.519121
38,AX730_RS12430,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,,GCF_001556105.1-AX730_RS12430,AX730,-21.470814,17.380188
39,AX730_RS12250,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,GerE,GCF_001556105.1-AX730_RS12250,AX730,-18.463345,-21.539452
40,AX730_RS12110,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,,GCF_001556105.1-AX730_RS12110,AX730,6.4796405,-18.844467
41,AX730_RS12065,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,GGDEF,GCF_001556105.1-AX730_RS12065,AX730,15.883281,22.237015
42,AX730_RS11940,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,Trans_reg_C,GCF_001556105.1-AX730_RS11940,AX730,-8.337254,1.9800454
43,AX730_RS11830,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,Trans_reg_C,GCF_001556105.1-AX730_RS11830,AX730,-4.865268,0.08659729
44,AX730_RS11735,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,GerE,GCF_001556105.1-AX730_RS11735,AX730,-31.589947,-12.583452
45,AX730_RS11650,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,,GCF_001556105.1-AX730_RS11650,AX730,10.114885,26.947983
46,AX730_RS11570,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,GerE,GCF_001556105.1-AX730_RS11570,AX730,-25.347094,-15.952038
47,AX730_RS10245,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,HTH_8,GCF_001556105.1-AX730_RS10245,AX730,-11.303032,25.094078
48,AX730_RS09960,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,Trans_reg_C,GCF_001556105.1-AX730_RS09960,AX730,-18.2847,-0.5774019
49,AX730_RS09685,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,,GCF_001556105.1-AX730_RS09685,AX730,8.049775,9.895259
50,AX730_RS09675,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,GerE,GCF_001556105.1-AX730_RS09675,AX730,-21.712858,-16.52022
51,AX730_RS09575,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,,GCF_001556105.1-AX730_RS09575,AX730,12.655123,-11.448461
52,AX730_RS09065,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,HTH_8,GCF_001556105.1-AX730_RS09065,AX730,-9.501906,23.72044
53,AX730_RS08405,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,LytTR,GCF_001556105.1-AX730_RS08405,AX730,-0.48175532,-26.733246
54,AX730_RS07585,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,GerE,GCF_001556105.1-AX730_RS07585,AX730,-34.738472,-8.48687
55,AX730_RS07435,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,Trans_reg_C,GCF_001556105.1-AX730_RS07435,AX730,-18.463335,-0.82014775
56,AX730_RS07320,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,LytTR,GCF_001556105.1-AX730_RS07320,AX730,1.0497918,-25.158247
57,AX730_RS06350,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,GerE,GCF_001556105.1-AX730_RS06350,AX730,-33.28166,-8.84217
58,AX730_RS05910,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,Trans_reg_C,GCF_001556105.1-AX730_RS05910,AX730,-19.450588,4.063818
59,AX730_RS05555,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,Trans_reg_C,GCF_001556105.1-AX730_RS05555,AX730,-9.445123,-0.38127887
60,AX730_RS05530,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,Trans_reg_C,GCF_001556105.1-AX730_RS05530,AX730,-17.300402,10.097679
61,AX730_RS05490,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,CheB_methylest,GCF_001556105.1-AX730_RS05490,AX730,25.056627,24.489475
62,AX730_RS05475,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,EAL,GCF_001556105.1-AX730_RS05475,AX730,32.103447,-15.042555
63,AX730_RS05445,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,CheW,GCF_001556105.1-AX730_RS05445,AX730,33.368935,-1.9758693
64,AX730_RS05325,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,,GCF_001556105.1-AX730_RS05325,AX730,-9.120348,-15.777983
65,AX730_RS05265,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,GerE,GCF_001556105.1-AX730_RS05265,AX730,-20.258476,-25.22911
66,AX730_RS05015,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,EAL,GCF_001556105.1-AX730_RS05015,AX730,2.4088864,11.801984
67,AX730_RS03255,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,,GCF_001556105.1-AX730_RS03255,AX730,10.653597,27.13264
68,AX730_RS03105,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,Trans_reg_C,GCF_001556105.1-AX730_RS03105,AX730,-18.54628,-3.1323836
69,AX730_RS02970,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,,GCF_001556105.1-AX730_RS02970,AX730,9.304834,26.75772
70,AX730_RS02875,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,HD_5,GCF_001556105.1-AX730_RS02875,AX730,-1.6238956,-17.507128
71,AX730_RS00360,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,Trans_reg_C,GCF_001556105.1-AX730_RS00360,AX730,-13.4268875,8.97182
72,AX730_RS01860,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,GerE,GCF_001556105.1-AX730_RS01860,AX730,-25.3604,-5.3504167
73,AX730_RS17805,GCF_001556105.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas mexicana,LytTR,GCF_001556105.1-AX730_RS17805,AX730,1.8975694,-24.803926
74,VF_A1026,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,HTH_8,GCF_000011805.1-VF_A1026,VF,-12.942016,-8.478823
75,VF_A1017,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,,GCF_000011805.1-VF_A1017,VF,-9.449212,-23.035667
76,VF_A1012,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,GGDEF,GCF_000011805.1-VF_A1012,VF,4.376268,-11.3122
77,VF_A0802,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,CheW,GCF_000011805.1-VF_A0802,VF,33.27,-4.815902
78,VF_A0795,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,,GCF_000011805.1-VF_A0795,VF,16.922054,28.24758
79,VF_A0436,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_A0436,VF,-22.467672,4.387686
80,VF_A0266,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_A0266,VF,-20.656569,-4.628521
81,VF_A0698,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,CheW,GCF_000011805.1-VF_A0698,VF,28.72581,0.37249482
82,VF_A0608,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,,GCF_000011805.1-VF_A0608,VF,16.936548,30.604813
83,VF_A0561,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_A0561,VF,-25.521156,10.772078
84,VF_A0216,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,EAL,GCF_000011805.1-VF_A0216,VF,20.118275,21.371326
85,VF_A0211,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_A0211,VF,-21.758915,3.4848702
86,VF_A0181,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_A0181,VF,2.3866763,2.2601502
87,VF_A0179,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_A0179,VF,-14.452653,8.556565
88,VF_A0103,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,GerE,GCF_000011805.1-VF_A0103,VF,28.404804,14.341439
89,VF_A0041,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,GerE,GCF_000011805.1-VF_A0041,VF,-27.11194,-25.379448
90,VF_A0732,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,LytTR,GCF_000011805.1-VF_A0732,VF,0.53941315,-27.882357
91,VF_2374,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,GerE,GCF_000011805.1-VF_2374,VF,-30.730452,-10.735928
92,VF_2343,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_2343,VF,-0.2999869,2.487947
93,VF_2120,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_2120,VF,-5.3837247,13.507191
94,VF_1988,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_1988,VF,-5.404342,-3.7530951
95,VF_1909,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,GerE,GCF_000011805.1-VF_1909,VF,-18.461802,-17.508318
96,VF_1879,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,CheW,GCF_000011805.1-VF_1879,VF,31.000135,-2.7982874
97,VF_1854,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,HTH_8,GCF_000011805.1-VF_1854,VF,14.226118,9.589379
98,VF_1833,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,,GCF_000011805.1-VF_1833,VF,20.291782,-10.437876
99,VF_1830,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,CheB_methylest,GCF_000011805.1-VF_1830,VF,30.837524,23.895578
100,VF_1689,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,,GCF_000011805.1-VF_1689,VF,10.574848,1.2339396
101,VF_1627,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,GerE,GCF_000011805.1-VF_1627,VF,-27.266897,-17.798826
102,VF_1570,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_1570,VF,-3.532459,11.750245
103,VF_1148,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,LytTR,GCF_000011805.1-VF_1148,VF,3.4944682,-25.527054
104,VF_1054,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,,GCF_000011805.1-VF_1054,VF,26.239632,-20.21363
105,VF_0937,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,HTH_8,GCF_000011805.1-VF_0937,VF,-12.465481,-6.5024657
106,VF_0923,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,,GCF_000011805.1-VF_0923,VF,12.733201,-21.644062
107,VF_1401,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,HTH_8,GCF_000011805.1-VF_1401,VF,3.1856418,23.420164
108,VF_1396,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_1396,VF,-21.132076,1.3236415
109,VF_0526,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_0526,VF,-19.536774,13.540652
110,VF_0114,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Trans_reg_C,GCF_000011805.1-VF_0114,VF,-2.5360093,7.507876
111,VF_0095,GCF_000011805.1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,HTH_8,GCF_000011805.1-VF_0095,VF,21.205482,6.5095367
112,N646_RS21410,GCF_000354175.2,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio alginolyticus,GerE,GCF_000354175.2-N646_RS21410,N646,-27.065548,-25.445574
113,N646_RS21270,GCF_000354175.2,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio alginolyticus,GGDEF,GCF_000354175.2-N646_RS21270,N646,6.5557857,-12.244161
114,N646_RS21235,GCF_000354175.2,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio alginolyticus,Trans_reg_C,GCF_000354175.2-N646_RS21235,N646,-25.521112,10.792597
