,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
24,SPV1_RS11570,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS11570,SPV1,0.969256,-12.011678
25,SPV1_RS11225,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,GAF,GCF_000153765.1-SPV1_RS11225,SPV1,21.303455,0.6266442
26,SPV1_RS13120,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,Trans_reg_C,GCF_000153765.1-SPV1_RS13120,SPV1,35.201584,-31.726318
27,SPV1_RS10140,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS10140,SPV1,-62.38143,27.105045
28,SPV1_RS08750,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS08750,SPV1,-53.41986,-6.127803
29,SPV1_RS08675,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS08675,SPV1,0.2725337,16.339523
30,SPV1_RS08665,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS08665,SPV1,-15.99229,22.456726
31,SPV1_RS07170,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS07170,SPV1,-12.930803,-10.459973
32,SPV1_RS07900,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,Trans_reg_C,GCF_000153765.1-SPV1_RS07900,SPV1,32.619263,-25.739649
33,SPV1_RS07660,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS07660,SPV1,19.22224,8.218105
34,SPV1_RS07650,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,,GCF_000153765.1-SPV1_RS07650,SPV1,-53.420044,-10.4511
35,SPV1_RS07645,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,HTH_17,GCF_000153765.1-SPV1_RS07645,SPV1,11.969941,18.384844
36,SPV1_RS13445,GCF_000153765.1,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,Sigma54_activat,GCF_000153765.1-SPV1_RS13445,SPV1,-27.502949,14.517562
37,BMS_RS15370,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS15370,BMS,1.4112927,2.4139307
38,BMS_RS15260,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Sigma54_activat,GCF_000210915.2-BMS_RS15260,BMS,33.978153,-21.4728
39,BMS_RS17165,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS17165,BMS,30.362673,-2.5025117
40,BMS_RS14000,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,HTH_8,GCF_000210915.2-BMS_RS14000,BMS,-12.854398,-36.355568
41,BMS_RS16160,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Sigma54_activat,GCF_000210915.2-BMS_RS16160,BMS,-17.618631,4.2552543
42,BMS_RS13575,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS13575,BMS,10.499434,23.40733
43,BMS_RS13475,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,GerE,GCF_000210915.2-BMS_RS13475,BMS,-57.138268,-6.936906
44,BMS_RS13075,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS13075,BMS,42.078323,-11.394488
45,BMS_RS13065,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS13065,BMS,20.802065,16.543325
46,BMS_RS09785,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS09785,BMS,-21.580175,8.162609
47,BMS_RS09755,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS09755,BMS,39.159817,-2.3592293
48,BMS_RS09690,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS09690,BMS,-2.0101445,-24.26055
49,BMS_RS17070,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS17070,BMS,11.516605,4.255379
50,BMS_RS11630,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS11630,BMS,-37.191547,36.76919
51,BMS_RS17060,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS17060,BMS,9.036738,0.20904772
52,BMS_RS11515,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS11515,BMS,37.45989,-35.27825
53,BMS_RS11345,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS11345,BMS,6.426426,-2.1028643
54,BMS_RS10875,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS10875,BMS,-54.56343,-20.647873
55,BMS_RS10295,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS10295,BMS,11.704078,26.082518
56,BMS_RS10175,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS10175,BMS,4.3534985,-29.702341
57,BMS_RS12530,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,CheR,GCF_000210915.2-BMS_RS12530,BMS,48.40808,33.75461
58,BMS_RS12525,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,CheB_methylest,GCF_000210915.2-BMS_RS12525,BMS,50.353367,33.78855
59,BMS_RS08375,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS08375,BMS,-19.182333,-23.110552
60,BMS_RS08370,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS08370,BMS,-7.86734,45.552746
61,BMS_RS11225,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS11225,BMS,34.401337,-3.381985
62,BMS_RS11145,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS11145,BMS,10.169502,27.874508
63,BMS_RS05270,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS05270,BMS,2.4475336,-39.464355
64,BMS_RS06405,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS06405,BMS,10.809832,-24.721127
65,BMS_RS06285,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06285,BMS,-18.34604,-6.4739046
66,BMS_RS06270,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06270,BMS,-5.47565,2.6067448
67,BMS_RS06265,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06265,BMS,10.135465,-1.9868917
68,BMS_RS06260,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06260,BMS,25.288773,17.482925
69,BMS_RS06255,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS06255,BMS,-46.799267,-5.835346
70,BMS_RS16880,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS16880,BMS,43.289078,32.327827
71,BMS_RS07310,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS07310,BMS,-27.519201,20.48201
72,BMS_RS04930,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,HD_5,GCF_000210915.2-BMS_RS04930,BMS,10.299405,-29.757149
73,BMS_RS02445,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS02445,BMS,-61.50249,-12.618402
74,BMS_RS02130,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,GerE,GCF_000210915.2-BMS_RS02130,BMS,-42.081127,-44.45741
75,BMS_RS02105,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS02105,BMS,-4.0990686,-11.043175
76,BMS_RS03565,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS03565,BMS,-36.875565,19.00702
77,BMS_RS03320,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,HTH_8,GCF_000210915.2-BMS_RS03320,BMS,-20.514858,-35.58788
78,BMS_RS03250,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS03250,BMS,-42.941303,2.2598042
79,BMS_RS03240,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS03240,BMS,5.0656967,9.333651
80,BMS_RS00925,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS00925,BMS,-32.8,5.3448205
81,BMS_RS00450,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS00450,BMS,56.433315,-10.229472
82,BMS_RS00235,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,,GCF_000210915.2-BMS_RS00235,BMS,-6.673589,-42.257313
83,BMS_RS01960,GCF_000210915.2,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Trans_reg_C,GCF_000210915.2-BMS_RS01960,BMS,5.2267785,6.5101624
84,H607_RS0100415,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0100415,H607,31.553656,-33.65107
85,H607_RS0108150,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,HTH_8,GCF_000425565.1-H607_RS0108150,H607,-40.3374,-25.393612
86,H607_RS0107460,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0107460,H607,3.185518,-17.800123
87,H607_RS0106835,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,HTH_8,GCF_000425565.1-H607_RS0106835,H607,-36.834095,0.4923616
88,H607_RS12010,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,GerE,GCF_000425565.1-H607_RS12010,H607,-36.21338,-43.425514
89,H607_RS0105040,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0105040,H607,7.225276,-17.10357
90,H607_RS0104530,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,,GCF_000425565.1-H607_RS0104530,H607,13.983579,0.015395034
91,H607_RS0104225,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,CheW,GCF_000425565.1-H607_RS0104225,H607,-1.3445269,61.445965
92,H607_RS0104220,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,CheW,GCF_000425565.1-H607_RS0104220,H607,0.3024772,63.522285
93,H607_RS0104215,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,,GCF_000425565.1-H607_RS0104215,H607,15.347665,25.76685
94,H607_RS0103440,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0103440,H607,28.782465,-14.230113
95,H607_RS0103405,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0103405,H607,26.568209,-30.021734
96,H607_RS0102975,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0102975,H607,22.90653,-19.46123
97,H607_RS0102860,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,GGDEF,GCF_000425565.1-H607_RS0102860,H607,7.0577836,-32.56578
98,H607_RS11330,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,HTH_8,GCF_000425565.1-H607_RS11330,H607,-23.003416,-23.88131
99,H607_RS0101565,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0101565,H607,17.834576,-30.222204
100,H607_RS0101245,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,,GCF_000425565.1-H607_RS0101245,H607,-4.408271,46.493126
101,H607_RS0101240,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,,GCF_000425565.1-H607_RS0101240,H607,-21.611807,40.15609
102,H607_RS0110695,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0110695,H607,2.5786812,-3.9853227
103,H607_RS0109495,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,GerE,GCF_000425565.1-H607_RS0109495,H607,27.881319,64.66138
104,H607_RS0109410,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,HTH_8,GCF_000425565.1-H607_RS0109410,H607,-24.81392,8.314558
105,H607_RS0109360,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0109360,H607,28.733355,-34.185257
106,H607_RS0109325,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,Trans_reg_C,GCF_000425565.1-H607_RS0109325,H607,30.02772,-33.277443
107,H607_RS0109295,GCF_000425565.1,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,EAL,GCF_000425565.1-H607_RS0109295,H607,19.900139,5.6888885
108,BMY09_RS19190,GCF_900111095.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,CheW,GCF_900111095.1-BMY09_RS19190,BMY09,-4.807455,63.661747
109,BMY09_RS19090,GCF_900111095.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,HTH_8,GCF_900111095.1-BMY09_RS19090,BMY09,-42.34786,-24.917032
110,BMY09_RS19080,GCF_900111095.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,GerE,GCF_900111095.1-BMY09_RS19080,BMY09,29.24533,47.164867
111,BMY09_RS18955,GCF_900111095.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,,GCF_900111095.1-BMY09_RS18955,BMY09,13.016522,26.832863
112,BMY09_RS18940,GCF_900111095.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,CheB_methylest,GCF_900111095.1-BMY09_RS18940,BMY09,50.972614,42.355335
113,BMY09_RS15810,GCF_900111095.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,EAL,GCF_900111095.1-BMY09_RS15810,BMY09,-14.419481,16.507774
