,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
48,OTER_RS07850,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS07850,OTER,6.4356403,53.38435
49,OTER_RS07735,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,LytTR,GCF_000019965.1-OTER_RS07735,OTER,-56.045177,-6.5319524
50,OTER_RS07125,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS07125,OTER,15.059474,27.772602
51,OTER_RS09350,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS09350,OTER,6.861688,25.634539
52,OTER_RS08800,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS08800,OTER,7.0341988,25.414062
53,OTER_RS08765,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS08765,OTER,-10.115924,-2.8415492
54,OTER_RS08745,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS08745,OTER,47.828403,-0.0023649056
55,OTER_RS08665,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS08665,OTER,49.969273,-0.4242164
56,OTER_RS06670,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS06670,OTER,0.65212,15.697442
57,OTER_RS06505,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS06505,OTER,38.836502,-3.5233893
58,OTER_RS06475,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,HTH_8,GCF_000019965.1-OTER_RS06475,OTER,-28.508076,-1.9315628
59,OTER_RS06400,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS06400,OTER,3.6475549,-19.709911
60,OTER_RS06290,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS06290,OTER,49.723534,-9.618421
61,OTER_RS05690,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,LytTR,GCF_000019965.1-OTER_RS05690,OTER,-56.466614,-7.6048317
62,OTER_RS05035,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,SpoIIE,GCF_000019965.1-OTER_RS05035,OTER,-18.937592,-19.49403
63,OTER_RS04835,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,HTH_8,GCF_000019965.1-OTER_RS04835,OTER,-35.318176,-16.37769
64,OTER_RS04705,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS04705,OTER,3.7071967,49.955154
65,OTER_RS06160,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS06160,OTER,16.016998,-43.640133
66,OTER_RS23785,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS23785,OTER,22.912556,33.413727
67,OTER_RS06060,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS06060,OTER,-25.254997,-35.87976
68,OTER_RS04185,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS04185,OTER,50.346905,-2.569607
69,OTER_RS04055,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS04055,OTER,-11.743923,4.097708
70,OTER_RS03255,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS03255,OTER,46.174797,-14.741916
71,OTER_RS03050,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS03050,OTER,12.017035,9.528218
72,OTER_RS04935,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,LytTR,GCF_000019965.1-OTER_RS04935,OTER,-58.290146,-8.56896
73,OTER_RS01610,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Trans_reg_C,GCF_000019965.1-OTER_RS01610,OTER,3.3383014,8.646753
74,OTER_RS01315,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS01315,OTER,34.62265,0.6342522
75,OTER_RS03560,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,LytTR,GCF_000019965.1-OTER_RS03560,OTER,-56.296047,-6.159517
76,OTER_RS03435,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Sigma54_activat,GCF_000019965.1-OTER_RS03435,OTER,-27.247364,-12.439398
77,OTER_RS00835,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS00835,OTER,3.3276732,46.63285
78,OTER_RS00345,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,LytTR,GCF_000019965.1-OTER_RS00345,OTER,-55.76048,-7.625612
79,OTER_RS23430,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS23430,OTER,16.154247,7.940715
80,OTER_RS00225,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS00225,OTER,58.28784,-0.0359201
81,OTER_RS02205,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS02205,OTER,29.410913,6.827748
82,OTER_RS02200,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,HTH_8,GCF_000019965.1-OTER_RS02200,OTER,6.667395,-30.541826
83,OTER_RS02190,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS02190,OTER,3.6316657,-19.69423
84,OTER_RS02165,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,HD_5,GCF_000019965.1-OTER_RS02165,OTER,-38.087917,14.304919
85,OTER_RS02160,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,CheB_methylest,GCF_000019965.1-OTER_RS02160,OTER,31.740534,-31.902113
86,OTER_RS01860,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,GerE,GCF_000019965.1-OTER_RS01860,OTER,46.495007,16.053045
87,OTER_RS00215,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,HTH_23,GCF_000019965.1-OTER_RS00215,OTER,11.534963,47.494125
88,OTER_RS00205,GCF_000019965.1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,,GCF_000019965.1-OTER_RS00205,OTER,5.357833,50.01423
89,A946_RS09815,GCF_000817245.1,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,Methylacidiphilum kamchatkense,HTH_8,GCF_000817245.1-A946_RS09815,A946,-32.972385,-3.0847704
90,A946_RS08690,GCF_000817245.1,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,Methylacidiphilum kamchatkense,HTH_8,GCF_000817245.1-A946_RS08690,A946,-7.8605857,-17.148815
91,A946_RS07985,GCF_000817245.1,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,Methylacidiphilum kamchatkense,GerE,GCF_000817245.1-A946_RS07985,A946,57.17364,1.3338851
92,A946_RS06645,GCF_000817245.1,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,Methylacidiphilum kamchatkense,HTH_8,GCF_000817245.1-A946_RS06645,A946,-29.937511,7.6143527
93,A946_RS03900,GCF_000817245.1,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,Methylacidiphilum kamchatkense,Trans_reg_C,GCF_000817245.1-A946_RS03900,A946,14.771114,24.494799
94,A946_RS02850,GCF_000817245.1,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,Methylacidiphilum kamchatkense,Sigma54_activat,GCF_000817245.1-A946_RS02850,A946,-20.178793,-7.6897035
95,A946_RS02085,GCF_000817245.1,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,Methylacidiphilum kamchatkense,Trans_reg_C,GCF_000817245.1-A946_RS02085,A946,-5.353435,6.313169
96,A946_RS01955,GCF_000817245.1,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,Methylacidiphilum kamchatkense,Trans_reg_C,GCF_000817245.1-A946_RS01955,A946,-1.4081293,23.251307
97,A946_RS01010,GCF_000817245.1,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,Methylacidiphilum kamchatkense,GerE,GCF_000817245.1-A946_RS01010,A946,57.644974,1.2934821
98,A946_RS00580,GCF_000817245.1,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,Methylacidiphilum kamchatkense,Trans_reg_C,GCF_000817245.1-A946_RS00580,A946,19.603758,18.540867
99,TM1655,GCF_000008545.1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga maritima,Trans_reg_C,GCF_000008545.1-TM1655,PA,-6.735628,10.940533
100,TM1360,GCF_000008545.1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga maritima,,GCF_000008545.1-TM1360,PA,-14.7570095,-14.901276
101,TM1259,GCF_000008545.1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga maritima,Trans_reg_C,GCF_000008545.1-TM1259,PA,-13.837706,8.648096
102,TM0842,GCF_000008545.1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga maritima,,GCF_000008545.1-TM0842,PA,15.121359,14.04861
103,TM0468,GCF_000008545.1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga maritima,,GCF_000008545.1-TM0468,PA,-6.7231865,0.980291
104,TM0700,GCF_000008545.1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga maritima,,GCF_000008545.1-TM0700,PA,25.320646,-23.709791
105,TM0186,GCF_000008545.1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga maritima,HD,GCF_000008545.1-TM0186,PA,20.506268,-18.45985
106,TM0143,GCF_000008545.1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga maritima,GGDEF,GCF_000008545.1-TM0143,PA,17.34604,-33.900566
107,TM0126,GCF_000008545.1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga maritima,Trans_reg_C,GCF_000008545.1-TM0126,PA,1.779572,7.5607934
108,TM0408,GCF_000008545.1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga maritima,CheB_methylest,GCF_000008545.1-TM0408,PA,29.318914,-27.987217
109,TM0399,GCF_000008545.1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga maritima,Trans_reg_C,GCF_000008545.1-TM0399,PA,4.1689477,22.516424
110,HL41_RS07970,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,Trans_reg_C,GCF_000734015.1-HL41_RS07970,HL41,-5.3066816,7.522956
111,HL41_RS07935,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,,GCF_000734015.1-HL41_RS07935,HL41,3.983639,-22.095318
112,HL41_RS07870,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,,GCF_000734015.1-HL41_RS07870,HL41,-27.489332,-3.1575353
113,HL41_RS08345,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,HTH_8,GCF_000734015.1-HL41_RS08345,HL41,-29.659115,-7.153932
114,HL41_RS05970,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,HD,GCF_000734015.1-HL41_RS05970,HL41,-16.81723,5.6026564
115,HL41_RS06970,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,HTH_8,GCF_000734015.1-HL41_RS06970,HL41,-37.886726,-0.84171283
116,HL41_RS06860,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,GGDEF,GCF_000734015.1-HL41_RS06860,HL41,9.430615,-18.600372
117,HL41_RS04510,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,HTH_8,GCF_000734015.1-HL41_RS04510,HL41,-37.925415,-0.84319866
118,HL41_RS04445,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,GGDEF,GCF_000734015.1-HL41_RS04445,HL41,-7.4985986,24.218687
119,HL41_RS02500,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,,GCF_000734015.1-HL41_RS02500,HL41,4.980187,-25.796717
120,HL41_RS02480,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,,GCF_000734015.1-HL41_RS02480,HL41,0.5240211,-27.333284
121,HL41_RS02475,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,CheB_methylest,GCF_000734015.1-HL41_RS02475,HL41,30.104935,-27.137238
122,HL41_RS02200,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,HTH_8,GCF_000734015.1-HL41_RS02200,HL41,-34.144245,-10.3501835
123,HL41_RS02000,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,HTH_8,GCF_000734015.1-HL41_RS02000,HL41,-26.51394,3.6893368
124,HL41_RS01865,GCF_000734015.1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,,GCF_000734015.1-HL41_RS01865,HL41,-11.494148,21.869837
